# epoch recerr_sq kldiv lact_dec valid_recerr_sq valid_kldiv duration
606 1.0599373e-01 1.0522388e+02 0.0000000e+00 1.2744179e-01 1.0368458e+02 3.1006349e+02
607 1.0980314e-01 1.0518085e+02 0.0000000e+00 1.2162584e-01 1.0532451e+02 3.1063072e+02
608 1.1122738e-01 1.0544057e+02 0.0000000e+00 1.3282979e-01 1.0648840e+02 3.1107288e+02
609 1.1325935e-01 1.0590963e+02 0.0000000e+00 1.2212773e-01 1.0534278e+02 3.1183197e+02
610 1.0922247e-01 1.0586147e+02 0.0000000e+00 1.2928474e-01 1.0624879e+02 3.1259501e+02
611 1.1753498e-01 1.0601461e+02 0.0000000e+00 1.3382575e-01 1.0674888e+02 3.1314577e+02
612 1.1493117e-01 1.0622305e+02 0.0000000e+00 1.2070916e-01 1.0617007e+02 3.1379645e+02
613 1.0424092e-01 1.0630002e+02 0.0000000e+00 1.2051804e-01 1.0556683e+02 3.1465351e+02
614 1.0411230e-01 1.0626096e+02 0.0000000e+00 1.2520857e-01 1.0592911e+02 3.1519750e+02
615 1.0713731e-01 1.0642422e+02 0.0000000e+00 1.1918490e-01 1.0616878e+02 3.1546064e+02
616 1.0396334e-01 1.0656181e+02 0.0000000e+00 1.2149578e-01 1.0677255e+02 3.1613899e+02
617 1.0892601e-01 1.0673190e+02 0.0000000e+00 1.2824933e-01 1.0648864e+02 3.1666753e+02
618 1.1080848e-01 1.0687395e+02 0.0000000e+00 1.3267790e-01 1.0551452e+02 3.1690178e+02
619 1.3300022e-01 1.0696518e+02 0.0000000e+00 1.9197083e-01 1.0368409e+02 3.1779666e+02
620 1.7699002e-01 1.0638088e+02 0.0000000e+00 1.6121136e-01 1.0518297e+02 3.1828960e+02
621 1.3409033e-01 1.0579406e+02 0.0000000e+00 1.3098684e-01 1.0546397e+02 3.1866832e+02
622 1.1658505e-01 1.0538878e+02 0.0000000e+00 1.5684552e-01 1.0464436e+02 3.1893606e+02
623 1.3536274e-01 1.0519192e+02 0.0000000e+00 1.3970479e-01 1.0314731e+02 3.1929996e+02
624 1.1359040e-01 1.0436140e+02 0.0000000e+00 1.4471982e-01 1.0473466e+02 3.2008981e+02
625 1.2487136e-01 1.0446642e+02 0.0000000e+00 1.2879956e-01 1.0348955e+02 3.2071670e+02
626 1.1573941e-01 1.0440430e+02 0.0000000e+00 1.2683468e-01 1.0346751e+02 3.2115676e+02
627 1.1268742e-01 1.0422816e+02 0.0000000e+00 1.2835369e-01 1.0494893e+02 3.2179757e+02
628 1.0943342e-01 1.0462412e+02 0.0000000e+00 1.2316629e-01 1.0389171e+02 3.2259903e+02
629 1.2379022e-01 1.0495341e+02 0.0000000e+00 1.6755445e-01 1.0224504e+02 3.2331089e+02
630 1.3871385e-01 1.0464373e+02 0.0000000e+00 1.3338827e-01 1.0443925e+02 3.2398749e+02
631 1.2548652e-01 1.0452631e+02 0.0000000e+00 1.6839102e-01 1.0625694e+02 3.2454776e+02
632 1.3858755e-01 1.0494724e+02 0.0000000e+00 1.2657638e-01 1.0368739e+02 3.2531341e+02
633 1.1561060e-01 1.0458469e+02 0.0000000e+00 1.2756614e-01 1.0368561e+02 3.2560394e+02
634 1.1823998e-01 1.0395699e+02 0.0000000e+00 1.4057283e-01 1.0480399e+02 3.2578191e+02
635 1.1454609e-01 1.0455256e+02 0.0000000e+00 1.3199753e-01 1.0306080e+02 3.2633172e+02
636 1.1183665e-01 1.0417755e+02 0.0000000e+00 1.2965643e-01 1.0395103e+02 3.2668782e+02
637 1.1225669e-01 1.0435035e+02 0.0000000e+00 1.2821288e-01 1.0493546e+02 3.2698057e+02
638 1.1504585e-01 1.0485030e+02 0.0000000e+00 1.3208193e-01 1.0376399e+02 3.2766096e+02
639 1.1334760e-01 1.0483852e+02 0.0000000e+00 1.3337611e-01 1.0376028e+02 3.2813763e+02
640 1.1067259e-01 1.0481689e+02 0.0000000e+00 1.2467170e-01 1.0501523e+02 3.2909605e+02
641 1.0595203e-01 1.0516071e+02 0.0000000e+00 1.1992123e-01 1.0425127e+02 3.2923324e+02
642 1.0855753e-01 1.0532695e+02 0.0000000e+00 1.1864929e-01 1.0492789e+02 3.2935904e+02
643 1.0461660e-01 1.0551783e+02 0.0000000e+00 1.2494983e-01 1.0530170e+02 3.2979573e+02
644 1.0583726e-01 1.0567156e+02 0.0000000e+00 1.2647428e-01 1.0584888e+02 3.3154558e+02
645 1.0787282e-01 1.0595901e+02 0.0000000e+00 1.1763208e-01 1.0562154e+02 3.3355536e+02
646 1.0536866e-01 1.0625140e+02 0.0000000e+00 1.2834902e-01 1.0480368e+02 3.3498066e+02
647 1.3325961e-01 1.0634322e+02 0.0000000e+00 1.7913218e-01 1.0345004e+02 3.3652591e+02
648 1.5125845e-01 1.0589581e+02 0.0000000e+00 1.3776024e-01 1.0460731e+02 3.3790380e+02
649 1.4463390e-01 1.0536642e+02 0.0000000e+00 1.7884676e-01 1.0518116e+02 3.3978742e+02
650 1.3530332e-01 1.0508291e+02 0.0000000e+00 1.6852809e-01 1.0313601e+02 3.4203843e+02
651 1.3706155e-01 1.0417721e+02 0.0000000e+00 1.3633631e-01 1.0310806e+02 3.4381908e+02
652 1.1580890e-01 1.0361333e+02 0.0000000e+00 1.2791021e-01 1.0283060e+02 3.4564787e+02
653 1.0927429e-01 1.0359814e+02 0.0000000e+00 1.2038023e-01 1.0258874e+02 3.4747718e+02
654 1.0380521e-01 1.0343398e+02 0.0000000e+00 1.2295931e-01 1.0379317e+02 3.4956908e+02
655 1.0414242e-01 1.0373908e+02 0.0000000e+00 1.2027485e-01 1.0393806e+02 3.5130971e+02
656 9.9712461e-02 1.0414937e+02 0.0000000e+00 1.1722453e-01 1.0364953e+02 3.5363516e+02
657 9.8772429e-02 1.0436417e+02 0.0000000e+00 1.2661976e-01 1.0336908e+02 3.5604028e+02
658 1.1491745e-01 1.0470668e+02 0.0000000e+00 1.3946341e-01 1.0233427e+02 3.5775934e+02
659 1.1428336e-01 1.0439606e+02 0.0000000e+00 1.1485080e-01 1.0393530e+02 3.5982091e+02
660 1.1316540e-01 1.0423521e+02 0.0000000e+00 1.4558120e-01 1.0618109e+02 3.6164279e+02
661 1.1056116e-01 1.0488947e+02 0.0000000e+00 1.1599388e-01 1.0358691e+02 3.6338500e+02
662 1.0003792e-01 1.0450830e+02 0.0000000e+00 1.2075851e-01 1.0447928e+02 3.6523517e+02
663 1.0141005e-01 1.0475967e+02 0.0000000e+00 1.2109442e-01 1.0487323e+02 3.6748015e+02
664 1.0041241e-01 1.0505270e+02 0.0000000e+00 1.1735604e-01 1.0453114e+02 3.6932614e+02
665 1.0166985e-01 1.0523054e+02 0.0000000e+00 1.2429187e-01 1.0460553e+02 3.7194662e+02
666 1.0020695e-01 1.0526096e+02 0.0000000e+00 1.1331467e-01 1.0511526e+02 3.7413232e+02
667 9.7113535e-02 1.0558765e+02 0.0000000e+00 1.1241480e-01 1.0508363e+02 3.7631713e+02
668 9.9192962e-02 1.0555866e+02 0.0000000e+00 1.1827523e-01 1.0594342e+02 3.7810016e+02
669 1.0782912e-01 1.0562049e+02 0.0000000e+00 1.4817615e-01 1.0702615e+02 3.7982111e+02
670 1.2158454e-01 1.0590252e+02 0.0000000e+00 1.3009277e-01 1.0537574e+02 3.8175466e+02
671 1.1616310e-01 1.0557645e+02 0.0000000e+00 1.2644620e-01 1.0495337e+02 3.8317008e+02
672 1.0707252e-01 1.0500858e+02 0.0000000e+00 1.3875335e-01 1.0628471e+02 3.8523999e+02
673 1.3058081e-01 1.0479559e+02 0.0000000e+00 1.5067577e-01 1.0635255e+02 3.8716478e+02
674 1.3224454e-01 1.0475011e+02 0.0000000e+00 1.2397924e-01 1.0409228e+02 3.8879551e+02
675 1.0516144e-01 1.0430318e+02 0.0000000e+00 1.1850101e-01 1.0339355e+02 3.9068988e+02
676 1.0117121e-01 1.0387790e+02 0.0000000e+00 1.1643688e-01 1.0363738e+02 3.9242110e+02
677 1.0633615e-01 1.0369922e+02 0.0000000e+00 1.3373387e-01 1.0464105e+02 3.9437077e+02
678 1.1102080e-01 1.0394297e+02 0.0000000e+00 1.2354565e-01 1.0373803e+02 3.9636467e+02
679 1.0309798e-01 1.0417264e+02 0.0000000e+00 1.2139113e-01 1.0325284e+02 3.9825742e+02
680 1.0030119e-01 1.0421048e+02 0.0000000e+00 1.1294144e-01 1.0394389e+02 4.0035156e+02
681 9.4797872e-02 1.0444384e+02 0.0000000e+00 1.1090869e-01 1.0412996e+02 4.0244822e+02
682 9.7342975e-02 1.0487328e+02 0.0000000e+00 1.3550781e-01 1.0356857e+02 4.0524938e+02
683 1.1333704e-01 1.0499377e+02 0.0000000e+00 1.1931770e-01 1.0415681e+02 4.0672246e+02
684 1.1895715e-01 1.0461392e+02 0.0000000e+00 1.6980906e-01 1.0733018e+02 4.0892897e+02
685 1.3694306e-01 1.0520803e+02 0.0000000e+00 1.3936958e-01 1.0455114e+02 4.1106449e+02
686 1.1359270e-01 1.0483768e+02 0.0000000e+00 1.2842751e-01 1.0337928e+02 4.1321515e+02
687 1.1155697e-01 1.0419254e+02 0.0000000e+00 1.3341224e-01 1.0504542e+02 4.1507131e+02
688 1.1104187e-01 1.0407460e+02 0.0000000e+00 1.2610757e-01 1.0228045e+02 4.1665123e+02
689 1.2356062e-01 1.0376059e+02 0.0000000e+00 1.3527037e-01 1.0216982e+02 4.1857553e+02
690 1.0979329e-01 1.0338666e+02 0.0000000e+00 1.3395622e-01 1.0450969e+02 4.2054122e+02
691 1.1254028e-01 1.0391386e+02 0.0000000e+00 1.3094319e-01 1.0273898e+02 4.2258336e+02
692 1.1669444e-01 1.0388023e+02 0.0000000e+00 1.2591456e-01 1.0267416e+02 4.2396723e+02
693 1.1068674e-01 1.0362807e+02 0.0000000e+00 1.4117891e-01 1.0459936e+02 4.2604866e+02
694 1.1291000e-01 1.0401985e+02 0.0000000e+00 1.1627811e-01 1.0314322e+02 4.2828367e+02
695 1.0358034e-01 1.0386546e+02 0.0000000e+00 1.1751175e-01 1.0294698e+02 4.3035632e+02
696 1.0828300e-01 1.0359647e+02 0.0000000e+00 1.3671198e-01 1.0484280e+02 4.3221937e+02
697 1.2850189e-01 1.0389020e+02 0.0000000e+00 1.5075843e-01 1.0509182e+02 4.3450859e+02
698 1.1615501e-01 1.0412691e+02 0.0000000e+00 1.3431193e-01 1.0236440e+02 4.3638361e+02
699 1.2494888e-01 1.0351328e+02 0.0000000e+00 1.1806145e-01 1.0273254e+02 4.3849747e+02
700 1.0849871e-01 1.0311162e+02 0.0000000e+00 1.3290863e-01 1.0391000e+02 4.4083038e+02
701 1.0346758e-01 1.0323490e+02 0.0000000e+00 1.2160717e-01 1.0214919e+02 4.4291615e+02
702 1.0083498e-01 1.0310096e+02 0.0000000e+00 1.2262678e-01 1.0340989e+02 4.4449853e+02
703 1.0689276e-01 1.0325735e+02 0.0000000e+00 1.2530753e-01 1.0449355e+02 4.4690628e+02
704 9.9839553e-02 1.0408502e+02 0.0000000e+00 1.2361555e-01 1.0217741e+02 4.4905606e+02
705 9.9549830e-02 1.0383368e+02 0.0000000e+00 1.1456814e-01 1.0450893e+02 4.5056190e+02
706 9.8166615e-02 1.0437122e+02 0.0000000e+00 1.1535574e-01 1.0483744e+02 4.5321555e+02
707 9.7625762e-02 1.0483556e+02 0.0000000e+00 1.0879748e-01 1.0451249e+02 4.5533076e+02
708 9.3390845e-02 1.0508426e+02 0.0000000e+00 1.1301201e-01 1.0519957e+02 4.5744140e+02
709 9.2043750e-02 1.0556077e+02 0.0000000e+00 1.0792937e-01 1.0512664e+02 4.5988483e+02
710 9.1007806e-02 1.0568464e+02 0.0000000e+00 1.1324293e-01 1.0635194e+02 4.6177288e+02
711 9.8440744e-02 1.0610806e+02 0.0000000e+00 1.2966526e-01 1.0708987e+02 4.6382474e+02
712 1.3601489e-01 1.0604825e+02 0.0000000e+00 1.6687681e-01 1.0805711e+02 4.6577286e+02
713 1.2543592e-01 1.0629234e+02 0.0000000e+00 1.2749650e-01 1.0454809e+02 4.6777779e+02
714 1.2474599e-01 1.0568365e+02 0.0000000e+00 1.4032584e-01 1.0300768e+02 4.6994963e+02
715 1.0804880e-01 1.0451991e+02 0.0000000e+00 1.2753123e-01 1.0582407e+02 4.7139299e+02
716 1.0632399e-01 1.0479231e+02 0.0000000e+00 1.2218877e-01 1.0440311e+02 4.7421557e+02
717 1.0298323e-01 1.0496003e+02 0.0000000e+00 1.1461317e-01 1.0433196e+02 4.7611083e+02
718 9.8257273e-02 1.0485944e+02 0.0000000e+00 1.1530662e-01 1.0516457e+02 4.7777111e+02
719 9.5507771e-02 1.0512885e+02 0.0000000e+00 1.1357318e-01 1.0506943e+02 4.7967882e+02
720 9.4711751e-02 1.0541269e+02 0.0000000e+00 1.1595958e-01 1.0512670e+02 4.8164487e+02
721 9.2448071e-02 1.0555012e+02 0.0000000e+00 1.1465424e-01 1.0571176e+02 4.8341290e+02
722 9.4638959e-02 1.0605916e+02 0.0000000e+00 1.3364698e-01 1.0417863e+02 4.8517789e+02
723 1.1058277e-01 1.0600406e+02 0.0000000e+00 1.1605307e-01 1.0520985e+02 4.8760357e+02
724 9.2319272e-02 1.0613467e+02 0.0000000e+00 1.0932058e-01 1.0652045e+02 4.8950620e+02
725 1.0137682e-01 1.0627690e+02 0.0000000e+00 1.4677233e-01 1.0792216e+02 4.9141124e+02
726 1.0799970e-01 1.0673693e+02 0.0000000e+00 1.1625531e-01 1.0549135e+02 4.9317409e+02
727 9.9552117e-02 1.0658926e+02 0.0000000e+00 1.1023892e-01 1.0606268e+02 4.9441070e+02
728 9.0506345e-02 1.0656895e+02 0.0000000e+00 1.1293023e-01 1.0695881e+02 4.9718161e+02
729 8.8214912e-02 1.0693271e+02 0.0000000e+00 1.0824584e-01 1.0640448e+02 4.9984470e+02
730 8.7742530e-02 1.0696770e+02 0.0000000e+00 1.0847251e-01 1.0733490e+02 5.0180215e+02
731 8.8750646e-02 1.0733501e+02 0.0000000e+00 1.0741824e-01 1.0796564e+02 5.0413733e+02
732 8.6999103e-02 1.0779478e+02 0.0000000e+00 1.0917315e-01 1.0756035e+02 5.0656917e+02
733 8.8351727e-02 1.0799040e+02 0.0000000e+00 1.0941710e-01 1.0842062e+02 5.0858329e+02
734 9.1761291e-02 1.0832726e+02 0.0000000e+00 1.1389908e-01 1.0906190e+02 5.1067975e+02
735 9.6317269e-02 1.0869387e+02 0.0000000e+00 1.2303099e-01 1.0814761e+02 5.1239854e+02
736 1.0512587e-01 1.0881210e+02 0.0000000e+00 1.4386499e-01 1.0683896e+02 5.1392979e+02
737 1.3684763e-01 1.0856631e+02 0.0000000e+00 1.5067713e-01 1.0656328e+02 5.1616697e+02
738 1.2504412e-01 1.0760955e+02 0.0000000e+00 2.0309614e-01 1.0996717e+02 5.1823217e+02
739 1.8141200e-01 1.0761826e+02 0.0000000e+00 1.3691913e-01 1.0654420e+02 5.1974411e+02
740 1.3187379e-01 1.0654983e+02 0.0000000e+00 1.7217100e-01 1.0500763e+02 5.2140528e+02
741 1.4758527e-01 1.0501928e+02 0.0000000e+00 1.6251865e-01 1.0657906e+02 5.2298896e+02
742 1.3700649e-01 1.0487414e+02 0.0000000e+00 1.5106677e-01 1.0279148e+02 5.2482746e+02
743 1.2156906e-01 1.0399679e+02 0.0000000e+00 1.2851101e-01 1.0357516e+02 5.2682288e+02
744 1.0418957e-01 1.0360796e+02 0.0000000e+00 1.1761539e-01 1.0302486e+02 5.2881987e+02
745 9.7336195e-02 1.0352794e+02 0.0000000e+00 1.2025493e-01 1.0329713e+02 5.3105058e+02
746 9.8617993e-02 1.0365859e+02 0.0000000e+00 1.2365352e-01 1.0438578e+02 5.3290740e+02
747 1.0427580e-01 1.0427953e+02 0.0000000e+00 1.2027948e-01 1.0271510e+02 5.3495985e+02
748 1.2258753e-01 1.0419324e+02 0.0000000e+00 1.3573435e-01 1.0295572e+02 5.3709023e+02
749 1.1245356e-01 1.0391496e+02 0.0000000e+00 1.5911832e-01 1.0587657e+02 5.3919601e+02
750 1.1832503e-01 1.0459196e+02 0.0000000e+00 1.3299130e-01 1.0293545e+02 5.4105017e+02
751 1.1179905e-01 1.0417635e+02 0.0000000e+00 1.1802129e-01 1.0368858e+02 5.4307808e+02
752 1.0228515e-01 1.0403293e+02 0.0000000e+00 1.1560982e-01 1.0442667e+02 5.4545427e+02
753 9.5363781e-02 1.0445100e+02 0.0000000e+00 1.1946995e-01 1.0383243e+02 5.4726304e+02
754 9.5053948e-02 1.0454299e+02 0.0000000e+00 1.1433384e-01 1.0399949e+02 5.4947642e+02
755 9.1970772e-02 1.0464114e+02 0.0000000e+00 1.0970471e-01 1.0449950e+02 5.5174850e+02
756 9.0833925e-02 1.0488226e+02 0.0000000e+00 1.2197603e-01 1.0598053e+02 5.5368875e+02
757 1.0793543e-01 1.0521983e+02 0.0000000e+00 1.2473574e-01 1.0570081e+02 5.5590348e+02
758 9.6875042e-02 1.0550823e+02 0.0000000e+00 1.0739580e-01 1.0506211e+02 5.5805302e+02
759 9.0897620e-02 1.0540095e+02 0.0000000e+00 1.0977026e-01 1.0515666e+02 5.5994551e+02
760 8.8211082e-02 1.0559586e+02 0.0000000e+00 1.1610733e-01 1.0492023e+02 5.6176971e+02
761 8.9880571e-02 1.0571955e+02 0.0000000e+00 1.0914524e-01 1.0583835e+02 5.6408231e+02
762 9.5142610e-02 1.0605478e+02 0.0000000e+00 1.1450239e-01 1.0641130e+02 5.6598065e+02
763 9.8743580e-02 1.0629307e+02 0.0000000e+00 1.4554229e-01 1.0652451e+02 5.6785322e+02
764 1.1873188e-01 1.0635913e+02 0.0000000e+00 1.4775214e-01 1.0722038e+02 5.6975499e+02
765 1.2424612e-01 1.0619200e+02 0.0000000e+00 1.3196215e-01 1.0692459e+02 5.7192117e+02
766 1.1701978e-01 1.0618256e+02 0.0000000e+00 1.5415956e-01 1.0342519e+02 5.7377118e+02
767 1.2434493e-01 1.0493040e+02 0.0000000e+00 1.2681364e-01 1.0492455e+02 5.7556660e+02
768 1.1206789e-01 1.0452151e+02 0.0000000e+00 1.4274350e-01 1.0594783e+02 5.7710413e+02
769 1.0270164e-01 1.0476480e+02 0.0000000e+00 1.2186041e-01 1.0322834e+02 5.7882162e+02
770 1.0555128e-01 1.0431805e+02 0.0000000e+00 1.1232194e-01 1.0392233e+02 5.8102910e+02
771 9.1368973e-02 1.0431120e+02 0.0000000e+00 1.1893944e-01 1.0531145e+02 5.8288065e+02
772 9.0473823e-02 1.0497712e+02 0.0000000e+00 1.1872205e-01 1.0420690e+02 5.8470399e+02
773 9.5349349e-02 1.0496946e+02 0.0000000e+00 1.1433573e-01 1.0571651e+02 5.8761348e+02
774 1.0108372e-01 1.0517587e+02 0.0000000e+00 1.2396173e-01 1.0592718e+02 5.9012039e+02
775 9.5699064e-02 1.0581279e+02 0.0000000e+00 1.3209377e-01 1.0408593e+02 5.9235113e+02
776 9.7522810e-02 1.0546104e+02 0.0000000e+00 1.1870657e-01 1.0639830e+02 5.9435594e+02
777 1.0707888e-01 1.0574580e+02 0.0000000e+00 1.2398455e-01 1.0635458e+02 5.9584427e+02
778 9.9147700e-02 1.0595338e+02 0.0000000e+00 1.1890411e-01 1.0516061e+02 5.9847583e+02
779 9.1059990e-02 1.0559898e+02 0.0000000e+00 1.1776233e-01 1.0647835e+02 6.0031435e+02
780 9.4509751e-02 1.0577546e+02 0.0000000e+00 1.0975575e-01 1.0584264e+02 6.0157006e+02
781 8.6481765e-02 1.0593409e+02 0.0000000e+00 1.0813455e-01 1.0534843e+02 6.0325202e+02
782 8.9650810e-02 1.0610041e+02 0.0000000e+00 1.1901190e-01 1.0564970e+02 6.0499990e+02
783 9.1771096e-02 1.0634396e+02 0.0000000e+00 1.1041617e-01 1.0628027e+02 6.0676368e+02
784 9.0187654e-02 1.0645448e+02 0.0000000e+00 1.1772735e-01 1.0758646e+02 6.0837058e+02
785 8.9616358e-02 1.0680865e+02 0.0000000e+00 1.0736874e-01 1.0677390e+02 6.1060830e+02
786 8.5562401e-02 1.0707695e+02 0.0000000e+00 1.1868878e-01 1.0545830e+02 6.1254789e+02
787 9.7110748e-02 1.0697806e+02 0.0000000e+00 1.1179413e-01 1.0606467e+02 6.1474008e+02
788 8.5759737e-02 1.0710875e+02 0.0000000e+00 1.0936008e-01 1.0699895e+02 6.1692736e+02
789 8.3398864e-02 1.0729556e+02 0.0000000e+00 1.0780767e-01 1.0767622e+02 6.1897901e+02
790 8.2385667e-02 1.0765068e+02 0.0000000e+00 1.0501292e-01 1.0749767e+02 6.2172314e+02
791 8.2265586e-02 1.0804090e+02 0.0000000e+00 1.0970497e-01 1.0730978e+02 6.2404963e+02
792 8.5703477e-02 1.0827013e+02 0.0000000e+00 1.0895113e-01 1.0786488e+02 6.2622091e+02
793 8.3763532e-02 1.0842918e+02 0.0000000e+00 1.0570305e-01 1.0913789e+02 6.2790148e+02
794 8.5532911e-02 1.0881037e+02 0.0000000e+00 1.1350309e-01 1.0974676e+02 6.3011472e+02
795 8.5603260e-02 1.0912046e+02 0.0000000e+00 1.1119419e-01 1.0930075e+02 6.3240371e+02
796 8.5270882e-02 1.0932681e+02 0.0000000e+00 1.0301828e-01 1.0892793e+02 6.3412533e+02
797 9.5717803e-02 1.0956606e+02 0.0000000e+00 1.5187407e-01 1.0766174e+02 6.3632312e+02
798 1.2998320e-01 1.0938371e+02 0.0000000e+00 1.7171642e-01 1.0672717e+02 6.3872981e+02
799 1.4574553e-01 1.0830701e+02 0.0000000e+00 1.3706815e-01 1.0774368e+02 6.4123449e+02
800 1.1209542e-01 1.0731038e+02 0.0000000e+00 1.3829456e-01 1.0796520e+02 6.4325334e+02
801 1.1367381e-01 1.0685285e+02 0.0000000e+00 1.4060962e-01 1.0730470e+02 6.4531938e+02
802 1.1360411e-01 1.0637382e+02 0.0000000e+00 1.4000434e-01 1.0580238e+02 6.4734348e+02
803 1.0103805e-01 1.0583862e+02 0.0000000e+00 1.1683846e-01 1.0596597e+02 6.4928152e+02
804 1.0177663e-01 1.0608380e+02 0.0000000e+00 1.3007867e-01 1.0463802e+02 6.5092142e+02
805 1.0823557e-01 1.0557961e+02 0.0000000e+00 1.2208387e-01 1.0662894e+02 6.5281422e+02
806 1.0966808e-01 1.0566920e+02 0.0000000e+00 1.1559147e-01 1.0642709e+02 6.5466400e+02
807 9.1027118e-02 1.0603881e+02 0.0000000e+00 1.1972083e-01 1.0551057e+02 6.5594960e+02
808 9.3875997e-02 1.0599818e+02 0.0000000e+00 1.2395140e-01 1.0486474e+02 6.5771304e+02
809 9.1102578e-02 1.0576859e+02 0.0000000e+00 1.1346525e-01 1.0670713e+02 6.5995473e+02
810 1.0878189e-01 1.0591385e+02 0.0000000e+00 1.4328057e-01 1.0778716e+02 6.6163206e+02
811 1.0057446e-01 1.0635920e+02 0.0000000e+00 1.1313090e-01 1.0573691e+02 6.6371987e+02
812 9.7307533e-02 1.0624285e+02 0.0000000e+00 1.1501715e-01 1.0573288e+02 6.6594610e+02
813 1.0047801e-01 1.0585523e+02 0.0000000e+00 1.2753119e-01 1.0718777e+02 6.6759173e+02
814 9.5673218e-02 1.0647983e+02 0.0000000e+00 1.2613697e-01 1.0550774e+02 6.6955738e+02
815 9.4761848e-02 1.0595854e+02 0.0000000e+00 1.2018642e-01 1.0675027e+02 6.7190626e+02
816 9.1942072e-02 1.0620599e+02 0.0000000e+00 1.3456687e-01 1.0427784e+02 6.7370644e+02
817 9.8954938e-02 1.0570612e+02 0.0000000e+00 1.0909020e-01 1.0607908e+02 6.7559404e+02
818 8.8719808e-02 1.0583853e+02 0.0000000e+00 1.1096570e-01 1.0668015e+02 6.7788976e+02
819 8.2931779e-02 1.0625282e+02 0.0000000e+00 1.0904599e-01 1.0545940e+02 6.8004341e+02
820 8.3215974e-02 1.0619893e+02 0.0000000e+00 1.0802953e-01 1.0632906e+02 6.8218133e+02
821 8.2717113e-02 1.0649631e+02 0.0000000e+00 1.0978097e-01 1.0697171e+02 6.8448109e+02
822 8.8892490e-02 1.0713667e+02 0.0000000e+00 1.2432041e-01 1.0527995e+02 6.8656747e+02
823 9.9714100e-02 1.0694112e+02 0.0000000e+00 1.1543110e-01 1.0629542e+02 6.8856452e+02
824 8.6208321e-02 1.0693570e+02 0.0000000e+00 1.1844873e-01 1.0793098e+02 6.9034691e+02
825 8.6917765e-02 1.0734797e+02 0.0000000e+00 1.0697689e-01 1.0742443e+02 6.9195850e+02
826 8.2677700e-02 1.0752888e+02 0.0000000e+00 1.0809364e-01 1.0721672e+02 6.9425463e+02
827 7.9341643e-02 1.0757993e+02 0.0000000e+00 1.0512174e-01 1.0816594e+02 6.9626871e+02
828 8.2728051e-02 1.0796596e+02 0.0000000e+00 1.0721293e-01 1.0777811e+02 6.9916647e+02
829 8.7427542e-02 1.0822359e+02 0.0000000e+00 1.1991132e-01 1.0746345e+02 7.0118193e+02
830 1.1029610e-01 1.0831511e+02 0.0000000e+00 1.5183580e-01 1.0682114e+02 7.0298392e+02
831 1.0284319e-01 1.0787924e+02 0.0000000e+00 1.2223992e-01 1.0715876e+02 7.0454119e+02
832 9.7270392e-02 1.0741697e+02 0.0000000e+00 1.1029330e-01 1.0755672e+02 7.0653201e+02
833 9.0106100e-02 1.0721408e+02 0.0000000e+00 1.1429479e-01 1.0666650e+02 7.0863240e+02
834 9.0334624e-02 1.0702250e+02 0.0000000e+00 1.1506400e-01 1.0614603e+02 7.1069438e+02
835 9.1005147e-02 1.0685938e+02 0.0000000e+00 1.2358512e-01 1.0627619e+02 7.1246487e+02
836 8.8085078e-02 1.0669231e+02 0.0000000e+00 1.1370536e-01 1.0654176e+02 7.1432981e+02
837 8.4930897e-02 1.0683636e+02 0.0000000e+00 1.1499273e-01 1.0617714e+02 7.1591569e+02
838 9.3833372e-02 1.0694096e+02 0.0000000e+00 1.2548086e-01 1.0532644e+02 7.1780870e+02
839 1.3143557e-01 1.0703952e+02 0.0000000e+00 1.9062071e-01 1.0386744e+02 7.1940303e+02
840 1.2530583e-01 1.0580529e+02 0.0000000e+00 2.0577465e-01 1.0814781e+02 7.2123851e+02
841 1.7247443e-01 1.0551250e+02 0.0000000e+00 1.5980226e-01 1.0368165e+02 7.2310631e+02
842 1.3232903e-01 1.0438533e+02 0.0000000e+00 1.5806565e-01 1.0361433e+02 7.2502955e+02
843 1.1377304e-01 1.0319416e+02 0.0000000e+00 1.3478632e-01 1.0330777e+02 7.2667657e+02
844 1.0097292e-01 1.0316877e+02 0.0000000e+00 1.2396212e-01 1.0251814e+02 7.2857606e+02
845 9.5229603e-02 1.0318031e+02 0.0000000e+00 1.2805539e-01 1.0215743e+02 7.3027793e+02
846 9.4269693e-02 1.0329133e+02 0.0000000e+00 1.1559296e-01 1.0372381e+02 7.3222842e+02
847 8.4591277e-02 1.0374889e+02 0.0000000e+00 1.1212423e-01 1.0379837e+02 7.3365563e+02
848 8.3502904e-02 1.0420058e+02 0.0000000e+00 1.0834089e-01 1.0465302e+02 7.3583850e+02
849 8.6820468e-02 1.0454711e+02 0.0000000e+00 1.2120633e-01 1.0613345e+02 7.3732097e+02
850 9.1174558e-02 1.0528352e+02 0.0000000e+00 1.1592139e-01 1.0473500e+02 7.3915051e+02
851 9.8122947e-02 1.0562019e+02 0.0000000e+00 1.3283978e-01 1.0402637e+02 7.4122079e+02
852 1.0016878e-01 1.0520839e+02 0.0000000e+00 1.1327172e-01 1.0584913e+02 7.4335082e+02
853 9.0204179e-02 1.0565427e+02 0.0000000e+00 1.1394463e-01 1.0490067e+02 7.4486446e+02
854 8.6733960e-02 1.0559975e+02 0.0000000e+00 1.1346422e-01 1.0551396e+02 7.4722965e+02
