# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
49 1.1045136e+00 4.2567863e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1054996e+00 4.2983242e+01 3.2267664e+01
50 1.0963539e+00 4.2841774e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1013279e+00 4.3091179e+01 3.2886031e+01
51 1.0822018e+00 4.3033794e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0814036e+00 4.3624882e+01 3.3567565e+01
52 1.0728869e+00 4.3428761e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0680350e+00 4.3776943e+01 3.4179761e+01
53 1.0589474e+00 4.3693962e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0724299e+00 4.3884853e+01 3.4807956e+01
54 1.0505763e+00 4.3835743e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0635562e+00 4.4528702e+01 3.5417992e+01
55 1.0481228e+00 4.4285244e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0742954e+00 4.4322170e+01 3.6069050e+01
56 1.0413086e+00 4.4287983e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0304413e+00 4.4634216e+01 3.6670651e+01
57 1.0314034e+00 4.4332344e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0160282e+00 4.4775593e+01 3.7344987e+01
58 1.0145377e+00 4.4540966e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0269935e+00 4.4611649e+01 3.7967737e+01
59 1.0017442e+00 4.4702782e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0095989e+00 4.5307308e+01 3.8721823e+01
60 9.9788052e-01 4.4727531e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0178885e+00 4.4957897e+01 3.9332512e+01
61 9.8064798e-01 4.5200920e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.8050302e-01 4.5366215e+01 3.9968100e+01
62 9.7105998e-01 4.5233776e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.8740530e-01 4.5591236e+01 4.0595589e+01
63 9.6883893e-01 4.5707733e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.6187454e-01 4.6026981e+01 4.1207722e+01
64 9.6231419e-01 4.5733067e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.5731568e-01 4.6681782e+01 4.1830214e+01
65 9.5116234e-01 4.6020309e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.5921069e-01 4.6140442e+01 4.2431751e+01
66 9.4311118e-01 4.6606171e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.4527376e-01 4.6355556e+01 4.3066928e+01
67 9.3902802e-01 4.6413780e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.4635659e-01 4.8302277e+01 4.3786379e+01
68 9.3347842e-01 4.7171497e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.2539948e-01 4.7244629e+01 4.4383618e+01
69 9.1578364e-01 4.7642941e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.3074208e-01 4.7179615e+01 4.5020743e+01
70 9.1398066e-01 4.7332634e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.1764587e-01 4.9156555e+01 4.5619245e+01
71 9.0806395e-01 4.8003990e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.0721989e-01 4.7870583e+01 4.6233356e+01
72 8.9914405e-01 4.8567253e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.3158156e-01 4.7680836e+01 4.6855817e+01
73 9.1610259e-01 4.8199265e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.9829600e-01 4.9381378e+01 4.7500127e+01
74 8.9801329e-01 4.7841946e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.9021462e-01 4.9702690e+01 4.8128469e+01
75 8.9965010e-01 4.8708279e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.2504138e-01 4.7344322e+01 4.8769463e+01
76 8.8521564e-01 4.8804901e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.7641102e-01 4.8345085e+01 4.9411317e+01
77 8.8861686e-01 4.8273479e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.8621080e-01 5.0524734e+01 5.0032105e+01
78 8.8164526e-01 4.8374069e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.5681772e-01 4.9463524e+01 5.0646522e+01
79 8.7117964e-01 4.9348042e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.3479234e-01 4.7049114e+01 5.1317688e+01
80 8.6429036e-01 4.8717434e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.4986877e-01 4.9816788e+01 5.1933887e+01
81 8.4039748e-01 4.8560886e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.4399521e-01 4.9541531e+01 5.2532961e+01
82 8.3250761e-01 4.9352955e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.3583128e-01 4.9564266e+01 5.3144691e+01
83 8.2737553e-01 4.9473537e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.2842022e-01 5.0534008e+01 5.3770349e+01
84 8.1913841e-01 4.9811806e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.1963748e-01 5.0450443e+01 5.4429349e+01
85 8.1554055e-01 5.0328876e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.1903344e-01 5.0329956e+01 5.5022285e+01
86 8.2759351e-01 5.0212753e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.1314743e-01 5.1509727e+01 5.5658411e+01
87 8.2388794e-01 5.0010857e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.1755847e-01 5.2029625e+01 5.6281884e+01
88 8.0971932e-01 5.0028877e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.9705703e-01 5.1448399e+01 5.6921942e+01
89 8.2227474e-01 5.0639076e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.4059000e-01 4.9269119e+01 5.7665117e+01
90 7.9102492e-01 5.0973083e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.9806775e-01 4.9990635e+01 5.8311122e+01
91 7.8680527e-01 5.0523739e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.7818674e-01 5.1689648e+01 5.8991861e+01
92 7.7094716e-01 5.0785545e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.6981032e-01 5.1944508e+01 5.9611480e+01
93 7.6271862e-01 5.1314842e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.6474005e-01 5.1969593e+01 6.0228894e+01
94 7.5618041e-01 5.1470070e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.5428176e-01 5.1863373e+01 6.0914806e+01
95 7.6349694e-01 5.1291916e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.5589693e-01 5.3124329e+01 6.1530251e+01
96 7.5522029e-01 5.1507828e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.7531779e-01 5.3860844e+01 6.2140810e+01
97 7.6672804e-01 5.1499184e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.9540610e-01 5.4653053e+01 6.2760269e+01
98 7.7796912e-01 5.1736919e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.4516135e-01 5.3548676e+01 6.3434348e+01
99 7.5584912e-01 5.1410500e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.4476147e-01 5.3710464e+01 6.4083827e+01
100 7.6690894e-01 5.1239796e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.5470126e-01 5.3865585e+01 6.4707484e+01
101 7.4457210e-01 5.1489288e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.1518862e-01 5.3029892e+01 6.5326287e+01
102 7.1910363e-01 5.1285500e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.9176632e-01 5.2325726e+01 6.5982638e+01
103 7.2188932e-01 5.1467281e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.8317729e-01 5.2525845e+01 6.6607550e+01
104 6.9573110e-01 5.1539146e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.2987157e-01 5.4386349e+01 6.7231779e+01
105 7.1722567e-01 5.1744968e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.1187532e-01 5.4223148e+01 6.7869994e+01
106 6.7333078e-01 5.1669487e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.4923036e-01 5.2438835e+01 6.8479558e+01
107 6.4081717e-01 5.1708370e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.5670592e-01 5.1060875e+01 6.9120833e+01
108 6.3347572e-01 5.1712330e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.6830766e-01 5.0472832e+01 6.9723997e+01
109 6.2359703e-01 5.1299126e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.1802429e-01 5.3159325e+01 7.0339028e+01
110 6.2184900e-01 5.1737392e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.8588052e-01 5.1941296e+01 7.0963638e+01
111 6.3002557e-01 5.1043522e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.0926750e-01 4.8359283e+01 7.1637094e+01
112 6.5482408e-01 4.9840363e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.6512054e-01 5.3606342e+01 7.2253003e+01
113 5.9390235e-01 5.0408451e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5364293e-01 5.1502403e+01 7.2877218e+01
114 5.5335188e-01 4.9976967e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.0396814e-01 4.7737167e+01 7.3527531e+01
115 5.4740924e-01 4.8826275e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.0092173e-01 5.0593124e+01 7.4170585e+01
116 4.8438850e-01 4.9173798e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.9035123e-01 5.0570805e+01 7.4818285e+01
117 4.7449541e-01 4.8911297e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.6463063e-01 4.7814968e+01 7.5445111e+01
118 4.4815060e-01 4.8094723e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5625135e-01 4.6804688e+01 7.6085084e+01
119 4.2043102e-01 4.7474525e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.1468360e-01 4.4957001e+01 7.6733426e+01
120 4.7612619e-01 4.6487717e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.8505572e-01 4.6146099e+01 7.7473578e+01
121 4.8435590e-01 4.5804592e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.8390809e-01 4.7346134e+01 7.8093782e+01
122 3.9813808e-01 4.5467625e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.1566297e-01 4.7720592e+01 7.8724453e+01
123 3.6854979e-01 4.5119358e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.7199214e-01 4.6830605e+01 7.9392644e+01
124 3.4774771e-01 4.4974228e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.3494437e-01 4.5934845e+01 8.0006352e+01
125 3.5595927e-01 4.5024094e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3734738e-01 4.2859791e+01 8.0735430e+01
126 4.5552078e-01 4.4197220e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.3647749e-01 4.5941410e+01 8.1374711e+01
127 3.6033511e-01 4.4809689e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.5735914e-01 4.3899315e+01 8.1974002e+01
128 3.3336151e-01 4.4773350e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.2309765e-01 4.4967136e+01 8.2613003e+01
129 3.1583589e-01 4.4970272e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.1311795e-01 4.6012856e+01 8.3210352e+01
130 3.1063569e-01 4.5179043e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.1934562e-01 4.6634827e+01 8.3833988e+01
131 3.0615008e-01 4.5309555e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.1275061e-01 4.6469582e+01 8.4444619e+01
132 3.0346194e-01 4.5252502e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.0369893e-01 4.5895672e+01 8.5119855e+01
133 2.9733506e-01 4.5224361e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.0165300e-01 4.5660828e+01 8.5716504e+01
134 3.0063146e-01 4.5161308e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.1093231e-01 4.6707256e+01 8.6386966e+01
135 2.9680011e-01 4.5430313e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.9582229e-01 4.6147182e+01 8.7010955e+01
136 3.1103355e-01 4.5624531e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.1603330e-01 4.5022873e+01 8.7681319e+01
137 2.9818195e-01 4.5586269e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.1171873e-01 4.5293732e+01 8.8446106e+01
138 2.9640272e-01 4.5824272e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.2813632e-01 4.4999985e+01 8.9104556e+01
139 3.1031165e-01 4.5804886e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.9478389e-01 4.5968281e+01 8.9680300e+01
140 2.8991714e-01 4.6083157e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.9935470e-01 4.5864563e+01 9.0295393e+01
141 2.8750464e-01 4.6154320e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.9292366e-01 4.6018421e+01 9.0975608e+01
142 2.8715044e-01 4.6179436e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.9029071e-01 4.6334148e+01 9.1591437e+01
143 2.8721330e-01 4.6344841e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.8716972e-01 4.6303650e+01 9.2234345e+01
144 2.8332680e-01 4.6355125e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.8212360e-01 4.6559471e+01 9.2853585e+01
145 3.0008405e-01 4.6401653e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.7635300e-01 4.7120789e+01 9.3461322e+01
146 2.9095119e-01 4.6691044e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.7716440e-01 4.6917747e+01 9.4048188e+01
147 2.7313325e-01 4.6627880e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.8106648e-01 4.6930149e+01 9.4736139e+01
148 2.7258447e-01 4.6788780e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.7901882e-01 4.6730915e+01 9.5367177e+01
149 2.6824456e-01 4.6801247e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.8999570e-01 4.6461628e+01 9.5983562e+01
150 2.6979205e-01 4.6747787e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.7038294e-01 4.7031097e+01 9.6611892e+01
151 2.6194239e-01 4.6823967e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.6865828e-01 4.7084141e+01 9.7237140e+01
152 2.5994757e-01 4.6800266e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.6775357e-01 4.7057407e+01 9.7878974e+01
153 2.5940508e-01 4.6884212e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.6714200e-01 4.7037086e+01 9.8534768e+01
154 2.5830635e-01 4.6997566e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.6925406e-01 4.6890549e+01 9.9282799e+01
155 2.5871125e-01 4.6889885e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.6475811e-01 4.7320023e+01 9.9908437e+01
156 2.5646025e-01 4.7035316e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.5980863e-01 4.7447876e+01 1.0052452e+02
157 2.5317135e-01 4.7088852e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.5828502e-01 4.7699345e+01 1.0113177e+02
158 2.5553295e-01 4.7071602e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.5840431e-01 4.8136757e+01 1.0176357e+02
159 2.5017413e-01 4.7309132e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.5620624e-01 4.7587231e+01 1.0239074e+02
160 2.4839421e-01 4.7132877e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.5832319e-01 4.7732525e+01 1.0301334e+02
161 2.4985728e-01 4.7257122e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.5759265e-01 4.8105366e+01 1.0360484e+02
162 2.4625877e-01 4.7256554e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.5443444e-01 4.8313770e+01 1.0427684e+02
163 2.4630646e-01 4.7337109e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.5427273e-01 4.7445782e+01 1.0490457e+02
164 2.4557370e-01 4.7371025e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.5227794e-01 4.7514294e+01 1.0552633e+02
165 2.5337487e-01 4.7212040e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.6113069e-01 4.8972187e+01 1.0621848e+02
166 2.5028479e-01 4.7443703e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.7312377e-01 4.9146408e+01 1.0682041e+02
167 2.4920486e-01 4.7564571e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.6740411e-01 4.9380829e+01 1.0742947e+02
168 2.5594142e-01 4.7544655e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.6625088e-01 4.9369370e+01 1.0808491e+02
169 2.5622162e-01 4.7625393e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.7009326e-01 4.9463264e+01 1.0868636e+02
170 2.5533757e-01 4.7529484e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.6941994e-01 4.9497562e+01 1.0928662e+02
171 2.5041837e-01 4.7567074e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.5155428e-01 4.8935295e+01 1.0991484e+02
172 2.3937051e-01 4.7590961e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.4254361e-01 4.8377434e+01 1.1061333e+02
173 2.4040070e-01 4.7471077e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.4370413e-01 4.8673645e+01 1.1123981e+02
174 2.4239083e-01 4.7511959e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.5179982e-01 4.8838207e+01 1.1187058e+02
175 2.3595223e-01 4.7520096e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.4682228e-01 4.8940140e+01 1.1254590e+02
176 2.3738098e-01 4.7469574e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.5829574e-01 4.9423935e+01 1.1313668e+02
177 2.4031344e-01 4.7666840e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.6288596e-01 4.9477600e+01 1.1374408e+02
178 2.4353912e-01 4.7746708e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.4224237e-01 4.9010540e+01 1.1433776e+02
179 2.3742369e-01 4.7754398e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.3534891e-01 4.8471870e+01 1.1500161e+02
180 2.3130938e-01 4.7745892e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.3369262e-01 4.8463264e+01 1.1562115e+02
181 2.2787169e-01 4.7736748e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.3458673e-01 4.8157257e+01 1.1622666e+02
182 2.2440784e-01 4.7838848e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.3608203e-01 4.7923820e+01 1.1684434e+02
183 2.2564606e-01 4.7848194e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.3850413e-01 4.7743774e+01 1.1745889e+02
184 2.3151362e-01 4.7772125e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.2999039e-01 4.8551811e+01 1.1829283e+02
185 2.2545572e-01 4.7882336e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.3073073e-01 4.8886173e+01 1.1895569e+02
186 2.2622855e-01 4.7918976e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.3285584e-01 4.9187107e+01 1.1956682e+02
187 2.2719732e-01 4.8020885e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.3844454e-01 4.9284561e+01 1.2015710e+02
