# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
43 4.3768368e+00 8.0859308e+00 3.4865971e+01 7.1135813e-01 0.0000000e+00 4.0975289e+00 7.7858677e+00 1.3027947e+02
44 4.3516183e+00 8.1376438e+00 3.4863728e+01 7.5581920e-01 0.0000000e+00 4.1233768e+00 7.7784724e+00 1.3377548e+02
45 4.3562527e+00 8.1305981e+00 3.4673405e+01 7.6749724e-01 0.0000000e+00 4.1617827e+00 7.7343321e+00 1.3738630e+02
46 4.3779559e+00 8.1410151e+00 3.4435692e+01 6.8383706e-01 0.0000000e+00 4.0799756e+00 7.8067756e+00 1.4025840e+02
47 4.3401847e+00 8.1593666e+00 3.3942467e+01 7.2961491e-01 0.0000000e+00 4.0685496e+00 7.8336596e+00 1.4345185e+02
48 4.2895808e+00 8.1824799e+00 3.3386047e+01 6.3440597e-01 0.0000000e+00 4.0665808e+00 7.8776031e+00 1.4634700e+02
49 4.2934237e+00 8.1922321e+00 3.3116337e+01 6.9911766e-01 0.0000000e+00 4.0708117e+00 7.8947439e+00 1.4990639e+02
50 4.2669291e+00 8.2361784e+00 3.3299164e+01 5.4683483e-01 0.0000000e+00 4.0311790e+00 7.9532948e+00 1.5302598e+02
51 4.2570386e+00 8.2923489e+00 3.3202984e+01 6.4741212e-01 0.0000000e+00 4.0166187e+00 7.9614391e+00 1.5608582e+02
52 4.2655029e+00 8.3146152e+00 3.3420918e+01 6.7381775e-01 0.0000000e+00 4.0229859e+00 7.9509969e+00 1.5872661e+02
53 4.2698336e+00 8.3318939e+00 3.3115715e+01 5.9806544e-01 0.0000000e+00 4.0256948e+00 7.9649014e+00 1.6177923e+02
54 4.2793512e+00 8.3453074e+00 3.2842583e+01 6.2575907e-01 0.0000000e+00 4.0284405e+00 8.0040340e+00 1.6535781e+02
55 4.2380424e+00 8.3836613e+00 3.2841053e+01 6.5399569e-01 0.0000000e+00 4.0230823e+00 8.0880537e+00 1.6833408e+02
56 4.2199154e+00 8.4348125e+00 3.2705479e+01 5.4192662e-01 0.0000000e+00 4.0008469e+00 8.1064644e+00 1.7105299e+02
57 4.2122517e+00 8.4502716e+00 3.2648636e+01 6.0347682e-01 0.0000000e+00 3.9770689e+00 8.1323023e+00 1.7427330e+02
58 4.2161388e+00 8.5056429e+00 3.2781261e+01 5.4576272e-01 0.0000000e+00 4.0214682e+00 8.1423845e+00 1.7712725e+02
59 4.2280488e+00 8.5386667e+00 3.2540016e+01 5.6813824e-01 0.0000000e+00 3.9682312e+00 8.1607456e+00 1.8020387e+02
60 4.1976743e+00 8.5183182e+00 3.2287067e+01 5.4589361e-01 0.0000000e+00 3.9610243e+00 8.1652031e+00 1.8332422e+02
61 4.1907516e+00 8.5544052e+00 3.2274422e+01 5.8270413e-01 0.0000000e+00 3.9611366e+00 8.2298794e+00 1.8588096e+02
62 4.1867962e+00 8.6184177e+00 3.2121784e+01 5.4033220e-01 0.0000000e+00 3.9691005e+00 8.2410784e+00 1.8869284e+02
63 4.1920176e+00 8.6086521e+00 3.1911253e+01 5.0386977e-01 0.0000000e+00 3.9893289e+00 8.2264090e+00 1.9193544e+02
64 4.2034492e+00 8.6122599e+00 3.1574181e+01 5.8173203e-01 0.0000000e+00 3.9650328e+00 8.2357893e+00 1.9524601e+02
65 4.2238359e+00 8.6195240e+00 3.0967838e+01 5.4844099e-01 0.0000000e+00 3.9952157e+00 8.2438011e+00 1.9806182e+02
66 4.2521195e+00 8.6115170e+00 3.0716228e+01 5.0125033e-01 0.0000000e+00 3.9907441e+00 8.2505188e+00 2.0151212e+02
67 4.1885548e+00 8.6235619e+00 3.0381277e+01 5.0862616e-01 0.0000000e+00 3.9495783e+00 8.2851276e+00 2.0470642e+02
68 4.1852665e+00 8.6570425e+00 3.0260777e+01 5.3465426e-01 0.0000000e+00 3.9470932e+00 8.3245878e+00 2.0774576e+02
69 4.1889071e+00 8.6896791e+00 3.0199139e+01 4.8085737e-01 0.0000000e+00 3.9634693e+00 8.3812380e+00 2.1060522e+02
70 4.2003655e+00 8.7230053e+00 3.0071848e+01 5.0427324e-01 0.0000000e+00 3.9613261e+00 8.4005775e+00 2.1421461e+02
71 4.1796207e+00 8.7389317e+00 2.9766884e+01 4.9212599e-01 0.0000000e+00 3.9447105e+00 8.3993492e+00 2.1711915e+02
72 4.1652827e+00 8.7475986e+00 2.9555408e+01 5.1208597e-01 0.0000000e+00 3.9187799e+00 8.4028654e+00 2.2004629e+02
73 4.1610689e+00 8.7434168e+00 2.9186968e+01 5.2137619e-01 0.0000000e+00 3.9533024e+00 8.4065800e+00 2.2305338e+02
74 4.1739278e+00 8.7367802e+00 2.8776716e+01 5.0060254e-01 0.0000000e+00 3.9172103e+00 8.4064398e+00 2.2671238e+02
75 4.1692319e+00 8.7494993e+00 2.8667137e+01 4.4677377e-01 0.0000000e+00 3.9435513e+00 8.4479485e+00 2.3000177e+02
76 4.1591125e+00 8.7948771e+00 2.8467773e+01 5.1197904e-01 0.0000000e+00 3.9724319e+00 8.4708233e+00 2.3289644e+02
77 4.1728730e+00 8.8134136e+00 2.8331797e+01 4.6586531e-01 0.0000000e+00 3.9390781e+00 8.4789553e+00 2.3617735e+02
78 4.1582494e+00 8.8094463e+00 2.8044374e+01 4.8847172e-01 0.0000000e+00 3.9353907e+00 8.4600277e+00 2.3899230e+02
79 4.1670275e+00 8.8281469e+00 2.7804701e+01 4.7062230e-01 0.0000000e+00 3.9105513e+00 8.5054255e+00 2.4186953e+02
80 4.1663766e+00 8.8714027e+00 2.7666727e+01 4.5088813e-01 0.0000000e+00 3.9337895e+00 8.5576134e+00 2.4550087e+02
81 4.1515217e+00 8.8779287e+00 2.7468197e+01 4.1834143e-01 0.0000000e+00 3.9250507e+00 8.5592966e+00 2.4878297e+02
82 4.1488504e+00 8.8704329e+00 2.7242352e+01 4.6820915e-01 0.0000000e+00 3.9021673e+00 8.5302353e+00 2.5191510e+02
83 4.1535373e+00 8.8767519e+00 2.6773382e+01 4.3630049e-01 0.0000000e+00 3.9064298e+00 8.5150118e+00 2.5501714e+02
84 4.1394086e+00 8.8585625e+00 2.6426727e+01 4.2666388e-01 0.0000000e+00 3.9151137e+00 8.4855356e+00 2.5837554e+02
85 4.1479654e+00 8.8497553e+00 2.6038698e+01 4.5816895e-01 0.0000000e+00 3.9169979e+00 8.5119572e+00 2.6150242e+02
86 4.1514354e+00 8.8420706e+00 2.5665751e+01 4.1843402e-01 0.0000000e+00 3.9064257e+00 8.5149097e+00 2.6444935e+02
87 4.1349826e+00 8.8324223e+00 2.5274961e+01 4.1224590e-01 0.0000000e+00 3.9274459e+00 8.5259686e+00 2.6799561e+02
88 4.1395302e+00 8.8208790e+00 2.4926924e+01 4.1960058e-01 0.0000000e+00 3.9061313e+00 8.5227203e+00 2.7078784e+02
89 4.1418533e+00 8.8278599e+00 2.4786795e+01 4.2401260e-01 0.0000000e+00 3.9063499e+00 8.5262308e+00 2.7362374e+02
90 4.1415482e+00 8.8193417e+00 2.4379967e+01 4.4911864e-01 0.0000000e+00 3.9025693e+00 8.4972858e+00 2.7674466e+02
91 4.1299686e+00 8.7903147e+00 2.3953291e+01 3.6981699e-01 0.0000000e+00 3.8977847e+00 8.4936609e+00 2.8014149e+02
92 4.1360736e+00 8.8028421e+00 2.3811251e+01 4.2766619e-01 0.0000000e+00 3.9350674e+00 8.5413637e+00 2.8351948e+02
93 4.1548028e+00 8.8175402e+00 2.3722246e+01 4.1211125e-01 0.0000000e+00 3.9297225e+00 8.5252085e+00 2.8731667e+02
94 4.1448312e+00 8.7994909e+00 2.3450653e+01 4.0314436e-01 0.0000000e+00 3.8941114e+00 8.4760017e+00 2.9067469e+02
95 4.1198931e+00 8.7772970e+00 2.2935881e+01 4.2495617e-01 0.0000000e+00 3.8966553e+00 8.4787636e+00 2.9376816e+02
96 4.1235762e+00 8.7831001e+00 2.2714325e+01 4.1055590e-01 0.0000000e+00 3.9107974e+00 8.5082912e+00 2.9698199e+02
97 4.1308641e+00 8.7788324e+00 2.2441238e+01 4.1869479e-01 0.0000000e+00 3.9298117e+00 8.5142641e+00 2.9998574e+02
98 4.1400185e+00 8.7971230e+00 2.2438381e+01 4.0716621e-01 0.0000000e+00 3.9143722e+00 8.5321932e+00 3.0370300e+02
99 4.1510582e+00 8.8044567e+00 2.2059837e+01 4.0607765e-01 0.0000000e+00 3.9472554e+00 8.5199003e+00 3.0622905e+02
100 4.1460075e+00 8.7508926e+00 2.1826561e+01 4.1915774e-01 0.0000000e+00 3.9333708e+00 8.4748030e+00 3.0966886e+02
101 4.1395288e+00 8.7385483e+00 2.1438190e+01 3.7792665e-01 0.0000000e+00 3.9500258e+00 8.4954996e+00 3.1273602e+02
102 4.1375580e+00 8.7370920e+00 2.1246708e+01 3.8335022e-01 0.0000000e+00 3.8844223e+00 8.4368963e+00 3.1586399e+02
103 4.1158032e+00 8.7338476e+00 2.0798866e+01 4.0290168e-01 0.0000000e+00 3.9029331e+00 8.4704275e+00 3.1922113e+02
