# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
64 1.5015585e+00 3.4972198e+00 3.0546619e+02 1.0014733e-03 0.0000000e+00 1.5071054e+00 2.9925601e+00 8.0684023e+01
65 1.4899001e+00 3.6472836e+00 2.8958743e+02 1.1870739e-03 0.0000000e+00 1.5301863e+00 2.9742558e+00 8.1986973e+01
66 1.5681075e+00 3.7537649e+00 2.7274103e+02 1.2133785e-03 0.0000000e+00 1.5730932e+00 4.8943610e+00 8.3236365e+01
67 1.4986448e+00 4.3834529e+00 2.5929684e+02 1.0080789e-03 0.0000000e+00 1.5996821e+00 5.3232961e+00 8.4496094e+01
68 1.5461651e+00 4.0409474e+00 2.3919232e+02 1.1456051e-03 0.0000000e+00 1.5583580e+00 5.4787197e+00 8.5765661e+01
69 1.5417981e+00 5.2239900e+00 2.3027696e+02 1.1658641e-03 0.0000000e+00 1.4479877e+00 4.9427180e+00 8.7060124e+01
70 1.5298219e+00 5.5262060e+00 2.1537852e+02 9.7591191e-04 0.0000000e+00 1.6688520e+00 3.6450682e+00 8.8284451e+01
71 1.6001160e+00 5.8167129e+00 2.0068922e+02 1.1559639e-03 0.0000000e+00 1.4298280e+00 5.2313027e+00 8.9532173e+01
72 1.4906640e+00 5.9629230e+00 1.8573749e+02 1.1057672e-03 0.0000000e+00 1.4821939e+00 6.6368155e+00 9.0821969e+01
73 1.5237871e+00 5.5205879e+00 1.6966624e+02 9.2379644e-04 0.0000000e+00 1.6921787e+00 8.3974075e+00 9.2087101e+01
74 1.4875094e+00 6.7330236e+00 1.6220056e+02 1.1457345e-03 0.0000000e+00 1.6209729e+00 8.3495846e+00 9.3271397e+01
75 1.6355115e+00 6.7591925e+00 1.4944933e+02 1.1826203e-03 0.0000000e+00 1.3919060e+00 5.9166994e+00 9.4515262e+01
76 1.5289588e+00 7.8684940e+00 1.4127834e+02 9.2420017e-04 0.0000000e+00 1.4287810e+00 5.8767066e+00 9.5782426e+01
77 1.5037653e+00 8.1564188e+00 1.3002893e+02 1.1016873e-03 0.0000000e+00 1.4965143e+00 5.6889405e+00 9.7047621e+01
78 1.6026226e+00 7.4450197e+00 1.1704536e+02 1.1070314e-03 0.0000000e+00 1.5764397e+00 9.8058720e+00 9.8267597e+01
79 1.4503034e+00 8.1387758e+00 1.1062291e+02 8.6128531e-04 0.0000000e+00 1.7084669e+00 1.1127108e+01 9.9548214e+01
80 1.5105354e+00 8.0666714e+00 1.0096355e+02 1.0345977e-03 0.0000000e+00 1.6008269e+00 1.0825302e+01 1.0079216e+02
81 1.5349263e+00 9.4028206e+00 9.6350868e+01 1.0485537e-03 0.0000000e+00 1.3052100e+00 8.0561991e+00 1.0200401e+02
82 1.4816757e+00 9.7272997e+00 8.9056770e+01 8.4175053e-04 0.0000000e+00 1.7219294e+00 5.8172693e+00 1.0327301e+02
83 1.5627075e+00 9.7156343e+00 8.1337646e+01 9.5765624e-04 0.0000000e+00 1.2909770e+00 7.8788462e+00 1.0453893e+02
84 1.4510964e+00 9.6634035e+00 7.4571396e+01 9.9056365e-04 0.0000000e+00 1.4897455e+00 1.1738088e+01 1.0583064e+02
85 1.3995458e+00 9.4347267e+00 6.8112251e+01 8.6503057e-04 0.0000000e+00 1.6844914e+00 1.3264721e+01 1.0712540e+02
86 1.4009595e+00 9.5610342e+00 6.2877003e+01 9.4883109e-04 0.0000000e+00 1.5538234e+00 1.2501402e+01 1.0842574e+02
87 1.5403310e+00 1.0310814e+01 5.9169460e+01 9.9107926e-04 0.0000000e+00 1.2056501e+00 8.5467997e+00 1.0970802e+02
88 1.4418834e+00 1.0948645e+01 5.6162304e+01 7.8458572e-04 0.0000000e+00 1.4260843e+00 6.9601154e+00 1.1099458e+02
89 1.4480367e+00 1.1003285e+01 5.1627621e+01 9.4388245e-04 0.0000000e+00 1.2173791e+00 8.1763182e+00 1.1222319e+02
90 1.4034669e+00 1.0070741e+01 4.5807125e+01 1.0237317e-03 0.0000000e+00 1.4113344e+00 1.2268527e+01 1.1352551e+02
91 1.3636274e+00 9.5870056e+00 4.1480602e+01 7.9183024e-04 0.0000000e+00 1.6845969e+00 1.4239856e+01 1.1474886e+02
92 1.3288563e+00 1.0048869e+01 3.9259838e+01 8.9636276e-04 0.0000000e+00 1.5209082e+00 1.3284480e+01 1.1604670e+02
93 1.4786850e+00 1.0898708e+01 3.7452812e+01 9.3433558e-04 0.0000000e+00 1.1058531e+00 8.8649931e+00 1.1730206e+02
94 1.3603785e+00 1.1549870e+01 3.5390522e+01 7.6894328e-04 0.0000000e+00 1.4131087e+00 6.9911923e+00 1.1858647e+02
95 1.3909731e+00 1.1424111e+01 3.2362022e+01 8.9572620e-04 0.0000000e+00 1.1444452e+00 8.2818918e+00 1.1987209e+02
96 1.3423637e+00 1.0536449e+01 2.9005335e+01 9.6675206e-04 0.0000000e+00 1.3665109e+00 1.3144062e+01 1.2111129e+02
97 1.2758144e+00 1.0285881e+01 2.6885517e+01 7.6627894e-04 0.0000000e+00 1.6590999e+00 1.5456109e+01 1.2239044e+02
98 1.2739595e+00 1.0928514e+01 2.5233473e+01 8.4051344e-04 0.0000000e+00 1.4636494e+00 1.4556184e+01 1.2362745e+02
99 1.3830990e+00 1.2023633e+01 2.4619537e+01 9.1961620e-04 0.0000000e+00 1.0309141e+00 9.7353697e+00 1.2489772e+02
100 1.3024304e+00 1.2460430e+01 2.3307770e+01 7.0114253e-04 0.0000000e+00 1.4793720e+00 7.3174791e+00 1.2614490e+02
101 1.3530183e+00 1.2262595e+01 2.1630840e+01 8.5762126e-04 0.0000000e+00 1.0449815e+00 9.1737070e+00 1.2738527e+02
102 1.2910012e+00 1.1599368e+01 1.9730686e+01 9.5844589e-04 0.0000000e+00 1.3295165e+00 1.4440461e+01 1.2864678e+02
103 1.2029551e+00 1.1222964e+01 1.8043610e+01 7.3045254e-04 0.0000000e+00 1.5789902e+00 1.6273010e+01 1.2983983e+02
104 1.2929239e+00 1.0992775e+01 1.6632534e+01 8.7207515e-04 0.0000000e+00 1.3377136e+00 1.4819416e+01 1.3111184e+02
105 1.3185405e+00 1.2248640e+01 1.7080015e+01 8.9559029e-04 0.0000000e+00 9.0196729e-01 1.0058622e+01 1.3235617e+02
106 1.2734993e+00 1.2996996e+01 1.6766647e+01 6.9152948e-04 0.0000000e+00 1.3436644e+00 7.5091124e+00 1.3362000e+02
107 1.2914788e+00 1.2383109e+01 1.5385510e+01 8.0871041e-04 0.0000000e+00 1.0726318e+00 8.5179482e+00 1.3481010e+02
108 1.2687585e+00 1.1152408e+01 1.3975957e+01 8.4854983e-04 0.0000000e+00 1.2103642e+00 1.4237121e+01 1.3607006e+02
109 1.1481791e+00 1.0901720e+01 1.3347390e+01 6.8660412e-04 0.0000000e+00 1.5945674e+00 1.6603743e+01 1.3740161e+02
110 1.1878383e+00 1.1005831e+01 1.2805230e+01 7.7943917e-04 0.0000000e+00 1.2637066e+00 1.4739072e+01 1.3870088e+02
111 1.2420564e+00 1.1651973e+01 1.2950111e+01 7.8949542e-04 0.0000000e+00 8.7609851e-01 9.1996374e+00 1.4002918e+02
112 1.1844753e+00 1.2690819e+01 1.3236058e+01 6.3392520e-04 0.0000000e+00 1.2577757e+00 7.2044592e+00 1.4129663e+02
113 1.2419610e+00 1.2391390e+01 1.2522004e+01 7.6442515e-04 0.0000000e+00 1.0834782e+00 7.9919543e+00 1.4257135e+02
