# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
72 7.5629431e-01 3.8899761e+03 7.6693673e+00 3.3629095e-04 2.8304043e+00 7.6131707e-01 4.3971514e+03 1.2321867e+02
73 7.4041969e-01 3.6791724e+03 7.3795247e+00 3.1171690e-04 2.7972364e+00 7.7961946e-01 2.3550378e+03 1.2489700e+02
74 7.5595737e-01 2.9599019e+03 7.6506271e+00 2.9846610e-04 2.8090861e+00 7.3658854e-01 2.3327661e+03 1.2664187e+02
75 7.7057493e-01 2.7370000e+03 7.2386971e+00 2.8311217e-04 2.6805828e+00 7.2584361e-01 7.4726597e+03 1.2827402e+02
76 7.1149290e-01 7.9121128e+03 7.9378858e+00 3.2345063e-04 2.7600126e+00 7.2725254e-01 7.1121387e+03 1.2998325e+02
77 7.2299117e-01 4.6687314e+03 7.4741330e+00 3.1826488e-04 2.8318570e+00 8.1720477e-01 2.0631233e+03 1.3164378e+02
78 7.3938471e-01 1.9144399e+03 7.7796674e+00 2.9145091e-04 2.7486241e+00 7.1043962e-01 1.1910690e+03 1.3341197e+02
79 7.0905322e-01 2.4107810e+03 7.2978535e+00 2.8818069e-04 2.6635933e+00 6.9969511e-01 4.4888047e+03 1.3510592e+02
80 6.8912876e-01 3.9489597e+03 7.3090968e+00 3.1192464e-04 2.6887510e+00 6.9083136e-01 6.7985488e+03 1.3679834e+02
81 6.6548759e-01 6.0936992e+03 7.3421254e+00 2.9398111e-04 2.6927218e+00 6.7620420e-01 3.8659924e+03 1.3847467e+02
82 6.6989172e-01 3.4133245e+03 7.5948329e+00 2.9815579e-04 2.7396743e+00 6.6466761e-01 1.7368687e+03 1.4016927e+02
83 6.6397554e-01 1.6285420e+03 6.8291678e+00 2.8831084e-04 2.7323844e+00 6.7026997e-01 1.9336169e+03 1.4192822e+02
84 6.5818357e-01 2.6639260e+03 7.4232931e+00 2.9277691e-04 2.6137431e+00 6.9052213e-01 5.6188359e+03 1.4364507e+02
85 6.7129439e-01 4.5228789e+03 7.6161690e+00 2.7990702e-04 2.7496448e+00 6.5779012e-01 3.0749075e+03 1.4540003e+02
86 6.5859389e-01 2.7258596e+03 7.1083913e+00 2.8556393e-04 2.6895487e+00 6.6700298e-01 1.5663247e+03 1.4711288e+02
87 6.4797747e-01 1.3102842e+03 7.5277686e+00 2.6869273e-04 2.7319100e+00 6.6102242e-01 1.1987500e+03 1.4888322e+02
88 6.6209865e-01 8.8738068e+02 7.8636041e+00 2.8236932e-04 2.6489816e+00 6.5220839e-01 1.4787028e+03 1.5056285e+02
89 6.3133204e-01 2.9850024e+03 7.7720537e+00 2.6323975e-04 2.6042829e+00 6.2942034e-01 4.5957476e+03 1.5237519e+02
90 6.3003284e-01 6.5934336e+03 7.6332321e+00 2.7021067e-04 2.6080387e+00 6.3240987e-01 5.3862720e+03 1.5417229e+02
91 6.2772232e-01 4.6214893e+03 8.0918674e+00 2.6838135e-04 2.7570367e+00 6.4133292e-01 3.6995691e+03 1.5582968e+02
92 6.6167206e-01 2.2273911e+03 8.2715178e+00 2.9317342e-04 2.8936045e+00 7.2162831e-01 1.6588827e+03 1.5751946e+02
93 6.9988453e-01 1.5973771e+03 8.0043650e+00 2.7631407e-04 2.6549141e+00 7.3281306e-01 1.4206167e+03 1.5924225e+02
94 7.1903431e-01 1.5433685e+03 8.2997379e+00 2.5898608e-04 2.7647488e+00 6.3724148e-01 1.5554294e+03 1.6101594e+02
95 6.5751588e-01 2.1023916e+03 7.6876726e+00 2.5197171e-04 2.7161410e+00 7.0578343e-01 3.1742129e+03 1.6273312e+02
96 6.5129161e-01 3.1710488e+03 7.1671915e+00 2.8549964e-04 2.6971900e+00 6.3210267e-01 3.0386370e+03 1.6428889e+02
97 6.3072526e-01 2.4736748e+03 7.2233434e+00 2.5465505e-04 2.8073359e+00 6.0232621e-01 1.7448743e+03 1.6600889e+02
98 6.1252511e-01 1.8871760e+03 7.0046916e+00 2.7190772e-04 2.5992186e+00 5.9839022e-01 1.3945851e+03 1.6768003e+02
99 6.1659539e-01 1.4728796e+03 7.4116397e+00 2.6142746e-04 2.6749904e+00 6.1824661e-01 1.4259617e+03 1.6947714e+02
100 5.9590852e-01 1.1944058e+03 7.9762659e+00 2.6271475e-04 2.6798463e+00 6.1248326e-01 1.3637197e+03 1.7117626e+02
101 5.8847499e-01 3.0083567e+03 7.7408137e+00 2.6923791e-04 2.5769818e+00 5.6960905e-01 6.3483135e+03 1.7294194e+02
102 5.7065737e-01 9.5117354e+03 8.4176588e+00 2.4146060e-04 2.7480216e+00 6.5130091e-01 7.4479092e+03 1.7462660e+02
103 5.8921331e-01 6.3953013e+03 8.1237450e+00 2.5085054e-04 2.6973925e+00 5.7061076e-01 5.1199453e+03 1.7633318e+02
104 5.7853311e-01 3.5128645e+03 7.5384693e+00 2.7725511e-04 2.7153022e+00 5.7263499e-01 3.4168235e+03 1.7800780e+02
105 5.6654733e-01 4.4111201e+03 7.4478025e+00 2.4931386e-04 2.7109268e+00 5.6930202e-01 5.0679429e+03 1.7972126e+02
106 5.5986261e-01 4.9182202e+03 7.6752968e+00 2.5225856e-04 2.6599405e+00 5.5911326e-01 3.9757329e+03 1.8143085e+02
107 5.5289757e-01 3.5144631e+03 7.1807480e+00 2.4606052e-04 2.7186835e+00 5.4610103e-01 2.9707058e+03 1.8314779e+02
108 5.5088896e-01 2.4214792e+03 7.4079022e+00 2.5859923e-04 2.8130577e+00 5.7304537e-01 1.9062358e+03 1.8480335e+02
109 5.6097639e-01 1.5045930e+03 7.5803204e+00 2.5324523e-04 2.6106422e+00 5.5659562e-01 1.4151412e+03 1.8648290e+02
110 5.4779047e-01 1.5721577e+03 7.6235933e+00 2.5403019e-04 2.6256971e+00 5.4893124e-01 1.6343887e+03 1.8814422e+02
111 5.6306797e-01 1.7036305e+03 7.3494530e+00 2.4088471e-04 2.7134912e+00 5.4649740e-01 1.9058879e+03 1.8978509e+02
112 5.2828062e-01 1.8669418e+03 6.7754169e+00 2.5138067e-04 2.5291867e+00 5.3038281e-01 2.5110933e+03 1.9144231e+02
113 5.3182238e-01 2.4479436e+03 6.8089194e+00 2.3837641e-04 2.7437174e+00 5.4626960e-01 2.4176541e+03 1.9328325e+02
114 5.1958996e-01 2.6156641e+03 6.7967367e+00 2.4167402e-04 2.6151538e+00 5.4609656e-01 2.4420625e+03 1.9501992e+02
115 5.2429986e-01 2.9184829e+03 6.7403288e+00 2.3257657e-04 2.6342485e+00 5.2099568e-01 3.5181650e+03 1.9678438e+02
116 5.2188540e-01 3.0835110e+03 6.9446492e+00 2.4323080e-04 2.7103882e+00 5.2806348e-01 2.9446624e+03 1.9845501e+02
117 5.2349371e-01 2.2932314e+03 6.8071818e+00 2.3951053e-04 2.6294286e+00 5.4100716e-01 1.7456260e+03 2.0017198e+02
118 5.3266132e-01 1.7349115e+03 7.0578251e+00 2.2844855e-04 2.6694806e+00 5.3078371e-01 1.5662708e+03 2.0187285e+02
119 5.2351946e-01 1.6749888e+03 6.9019022e+00 2.2963912e-04 2.5984485e+00 5.2243447e-01 1.9022260e+03 2.0343116e+02
120 5.1720434e-01 1.7363363e+03 7.1203408e+00 2.4166131e-04 2.7019761e+00 4.9935302e-01 1.9402721e+03 2.0516567e+02
121 5.1174361e-01 1.8573617e+03 6.7454209e+00 2.3195811e-04 2.7242627e+00 5.1879543e-01 1.7276597e+03 2.0694939e+02
122 5.0251126e-01 1.9876293e+03 6.5923281e+00 2.2844961e-04 2.7317584e+00 5.2178890e-01 1.9718368e+03 2.0859186e+02
123 5.0842184e-01 2.1308894e+03 6.5140877e+00 2.1985153e-04 2.7225313e+00 5.2705961e-01 2.2949248e+03 2.1026237e+02
124 5.1125401e-01 2.2167478e+03 6.9494796e+00 2.3833856e-04 2.7281182e+00 5.4371482e-01 2.4692266e+03 2.1207438e+02
125 5.2209467e-01 2.2661799e+03 6.7283716e+00 2.2754903e-04 2.6232104e+00 6.0586953e-01 2.2772361e+03 2.1383848e+02
126 5.3685868e-01 3.0631919e+03 7.5576468e+00 2.1899003e-04 2.7910933e+00 5.3479809e-01 3.2047810e+03 2.1559530e+02
127 5.0227374e-01 3.2600186e+03 6.9362950e+00 2.0658079e-04 2.7620668e+00 5.0815779e-01 2.7784963e+03 2.1732917e+02
128 4.9867371e-01 2.2488508e+03 6.8383965e+00 2.3786435e-04 2.7450209e+00 5.1312083e-01 2.0566465e+03 2.1906349e+02
129 5.0148517e-01 3.3368408e+03 7.9118710e+00 2.2267461e-04 2.6383574e+00 4.9851027e-01 1.2321099e+04 2.2084949e+02
130 4.8677441e-01 1.5252473e+04 1.5711109e+01 2.1903752e-04 2.7439170e+00 4.8767161e-01 7.0689805e+03 2.2253221e+02
131 4.7907153e-01 4.6829028e+03 1.1862441e+01 2.1257870e-04 2.7351012e+00 4.7670865e-01 2.4040095e+03 2.2409903e+02
132 4.8212099e-01 2.4827070e+03 8.6075230e+00 2.1916532e-04 2.7106521e+00 5.0646418e-01 2.7513660e+03 2.2592424e+02
133 5.0239712e-01 2.4563835e+03 8.3769817e+00 2.1119167e-04 2.6818850e+00 5.0606930e-01 2.3297163e+03 2.2760121e+02
134 5.3918350e-01 2.4453816e+03 7.7140932e+00 2.2010731e-04 2.7283061e+00 4.8332089e-01 2.2846855e+03 2.2929211e+02
135 5.1966161e-01 2.3662700e+03 7.1748323e+00 2.0324239e-04 2.6786134e+00 4.9944282e-01 2.7527773e+03 2.3093062e+02
136 4.9695280e-01 3.1063989e+03 7.3700705e+00 2.3124418e-04 2.6656628e+00 5.4000539e-01 3.1489961e+03 2.3267437e+02
137 4.8696062e-01 4.5361543e+03 7.3679233e+00 2.1960893e-04 2.6796782e+00 5.0331330e-01 4.0627671e+03 2.3435618e+02
138 4.7637007e-01 4.6509893e+03 7.3469400e+00 1.9832976e-04 2.7404172e+00 4.7185805e-01 3.8375400e+03 2.3604854e+02
139 4.5769677e-01 3.8168052e+03 7.2744265e+00 1.9848302e-04 2.6866205e+00 4.6463051e-01 3.9469294e+03 2.3776534e+02
140 4.5037091e-01 3.2619141e+03 7.1158905e+00 2.1981826e-04 2.6551955e+00 4.5415130e-01 2.6693093e+03 2.3945373e+02
141 4.4962582e-01 2.3602705e+03 6.8954268e+00 2.0774620e-04 2.6396544e+00 4.5909235e-01 2.6412214e+03 2.4114805e+02
142 4.5212305e-01 2.5299795e+03 6.6134753e+00 2.1742881e-04 2.5924926e+00 4.5733404e-01 2.3285925e+03 2.4295317e+02
143 4.4387445e-01 2.2961855e+03 7.0485587e+00 1.9645547e-04 2.6783633e+00 4.6902913e-01 2.0887300e+03 2.4462245e+02
144 4.5559838e-01 2.5366953e+03 6.6707363e+00 2.1948949e-04 2.6251607e+00 4.4606891e-01 2.7727566e+03 2.4636419e+02
145 4.4829425e-01 2.7637454e+03 6.7344184e+00 2.0540024e-04 2.6303148e+00 4.7633547e-01 3.2826584e+03 2.4802031e+02
146 4.5012352e-01 3.0332559e+03 6.8430476e+00 1.9981356e-04 2.6809688e+00 4.4911209e-01 3.4396360e+03 2.4979795e+02
147 4.5151335e-01 3.7570430e+03 7.0048451e+00 1.9725405e-04 2.6809916e+00 4.3541309e-01 3.9066221e+03 2.5153779e+02
148 4.4625011e-01 3.9943850e+03 6.8557081e+00 1.9764663e-04 2.7208648e+00 4.7245482e-01 3.7710090e+03 2.5329714e+02
149 4.3977761e-01 3.4381572e+03 7.1799197e+00 2.0586878e-04 2.6981542e+00 4.8453313e-01 3.1115562e+03 2.5502005e+02
150 4.6193627e-01 2.7680779e+03 6.2945495e+00 1.9796279e-04 2.6456592e+00 5.2179772e-01 2.4835100e+03 2.5667833e+02
151 4.9683043e-01 2.1149468e+03 6.5481205e+00 1.9695473e-04 2.6516888e+00 4.7757477e-01 1.8089978e+03 2.5833668e+02
152 4.7901836e-01 1.9203495e+03 6.7968960e+00 2.0438379e-04 2.6624923e+00 4.9431312e-01 1.5719520e+03 2.5999383e+02
153 4.6895435e-01 1.8610714e+03 6.9667253e+00 2.0066476e-04 2.7244639e+00 4.6897149e-01 2.0153292e+03 2.6169437e+02
154 4.3994921e-01 2.1467153e+03 6.5675263e+00 1.9814823e-04 2.6164234e+00 4.8944861e-01 2.4668464e+03 2.6336387e+02
155 4.5679057e-01 2.7163140e+03 6.4833698e+00 1.8555835e-04 2.6289802e+00 4.7076678e-01 2.7897698e+03 2.6501089e+02
156 4.3445572e-01 3.0366284e+03 6.5954041e+00 2.0487490e-04 2.5902436e+00 4.5965835e-01 2.8908557e+03 2.6666661e+02
157 4.2426863e-01 3.8620969e+03 6.5029755e+00 1.9083713e-04 2.6956637e+00 4.3637106e-01 4.0408359e+03 2.6842758e+02
158 4.2079189e-01 3.9884509e+03 6.3014970e+00 1.9276507e-04 2.6116560e+00 4.1203645e-01 3.4209431e+03 2.7010175e+02
159 4.2679390e-01 3.7299900e+03 6.5618477e+00 1.8967387e-04 2.6800303e+00 4.3663341e-01 5.2007881e+03 2.7180704e+02
160 4.3836343e-01 5.0016719e+03 6.7299366e+00 2.0055551e-04 2.7135801e+00 4.3129674e-01 5.1733091e+03 2.7350807e+02
161 4.1645288e-01 4.5415850e+03 6.8968935e+00 1.9038466e-04 2.7762768e+00 4.4638056e-01 4.5753774e+03 2.7524557e+02
162 4.0857771e-01 4.8500698e+03 6.8621092e+00 1.9222466e-04 2.7553933e+00 4.3303293e-01 4.6564370e+03 2.7697181e+02
163 4.1736147e-01 4.2644111e+03 7.4340916e+00 1.8892232e-04 2.6567101e+00 4.1413972e-01 3.9345566e+03 2.7871549e+02
164 4.0420520e-01 3.7774919e+03 7.2931542e+00 1.9764077e-04 2.6181216e+00 4.1764832e-01 4.1279551e+03 2.8036704e+02
165 4.1312140e-01 4.0841438e+03 7.0232029e+00 1.8026118e-04 2.6764719e+00 4.5202014e-01 4.2176108e+03 2.8203037e+02
166 4.5213887e-01 4.2226733e+03 6.9561844e+00 1.9527294e-04 2.6971147e+00 4.0510273e-01 4.9493774e+03 2.8377331e+02
167 4.5621625e-01 4.1220571e+03 6.5536537e+00 1.8183622e-04 2.6111538e+00 4.0870246e-01 4.5461987e+03 2.8543175e+02
168 4.2095485e-01 4.1808647e+03 6.7104092e+00 1.8679888e-04 2.7474625e+00 4.2745134e-01 4.0910530e+03 2.8712905e+02
169 4.1290551e-01 3.6072534e+03 6.3068976e+00 1.9462693e-04 2.5790486e+00 4.4151032e-01 3.8296030e+03 2.8880329e+02
170 4.3482131e-01 3.7566184e+03 6.5978479e+00 1.8980785e-04 2.6309223e+00 4.8456627e-01 5.7039106e+03 2.9056353e+02
171 4.6848956e-01 4.3791719e+03 6.8216515e+00 1.8367547e-04 2.6360862e+00 4.2501423e-01 4.5768999e+03 2.9225375e+02
172 4.6727574e-01 3.9107266e+03 6.7890906e+00 1.9270387e-04 2.6033659e+00 4.5261261e-01 3.7873850e+03 2.9394346e+02
173 4.5394477e-01 3.7725945e+03 6.3767853e+00 1.8239167e-04 2.5661616e+00 4.6757421e-01 3.8639177e+03 2.9563044e+02
174 4.4870004e-01 3.6871116e+03 6.3858886e+00 1.9036999e-04 2.5921450e+00 4.4316456e-01 3.9103286e+03 2.9736602e+02
175 4.1098022e-01 3.8659226e+03 6.4507604e+00 1.7551410e-04 2.6585312e+00 4.0280980e-01 3.8844087e+03 2.9915144e+02
176 3.9206037e-01 3.6191079e+03 6.2699046e+00 1.9194453e-04 2.5758605e+00 4.0556294e-01 3.1371230e+03 3.0083814e+02
