# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
68 5.9327137e-01 2.0751129e+01 1.1273447e+01 4.6330857e-01 3.9329507e+00 6.5257514e-01 2.0746202e+01 9.5080487e+01
69 5.9141040e-01 2.0866726e+01 1.1151214e+01 4.5388487e-01 3.9230533e+00 6.4482707e-01 2.0793285e+01 9.6613831e+01
70 5.8486319e-01 2.0947758e+01 1.1024588e+01 3.9726463e-01 3.9195235e+00 6.4472961e-01 2.0797129e+01 9.7778064e+01
71 5.8268982e-01 2.1036766e+01 1.0901352e+01 4.4257358e-01 3.8914280e+00 6.5036434e-01 2.0959484e+01 9.9249599e+01
72 5.8079696e-01 2.1113962e+01 1.0779618e+01 4.5506307e-01 3.8942323e+00 6.4677370e-01 2.1046009e+01 1.0059809e+02
73 5.7898402e-01 2.1176893e+01 1.0643281e+01 4.4074237e-01 3.8523860e+00 6.4263660e-01 2.1058802e+01 1.0181250e+02
74 5.7488948e-01 2.1245409e+01 1.0551056e+01 4.2948854e-01 3.8665748e+00 6.3874924e-01 2.1128046e+01 1.0373520e+02
75 5.7630104e-01 2.1297476e+01 1.0430759e+01 4.3631214e-01 3.8451149e+00 6.3835132e-01 2.1241966e+01 1.0508072e+02
76 5.7017952e-01 2.1378439e+01 1.0318424e+01 3.8706884e-01 3.8401632e+00 6.4006889e-01 2.1181856e+01 1.0636254e+02
77 5.7029903e-01 2.1399893e+01 1.0227293e+01 4.0256646e-01 3.8157153e+00 6.3991940e-01 2.1303194e+01 1.0763764e+02
78 5.6974977e-01 2.1471088e+01 1.0092828e+01 4.0817496e-01 3.8120108e+00 6.4588654e-01 2.1318037e+01 1.0885146e+02
79 5.7590449e-01 2.1538006e+01 9.9863577e+00 3.8575009e-01 3.8035572e+00 6.5204674e-01 2.1393726e+01 1.1024289e+02
80 5.7283461e-01 2.1560225e+01 9.8780584e+00 3.7713370e-01 3.7993279e+00 6.5273243e-01 2.1475685e+01 1.1165527e+02
81 5.7545638e-01 2.1645454e+01 9.7306223e+00 4.0129974e-01 3.7995675e+00 6.8237334e-01 2.1391258e+01 1.1330118e+02
82 6.0321361e-01 2.1658770e+01 9.6246080e+00 3.6848763e-01 3.7671402e+00 6.4547062e-01 2.1617386e+01 1.1473217e+02
83 5.8176082e-01 2.1766188e+01 9.4795580e+00 3.6528048e-01 3.7835100e+00 6.5011543e-01 2.1661018e+01 1.1599105e+02
84 5.9033275e-01 2.1834560e+01 9.3760843e+00 3.6011046e-01 3.7813833e+00 6.4409655e-01 2.1618633e+01 1.1728813e+02
85 5.8197141e-01 2.1804785e+01 9.2590351e+00 3.4483334e-01 3.7723525e+00 6.6432482e-01 2.1675444e+01 1.1854038e+02
86 5.8101028e-01 2.1860462e+01 9.1330910e+00 3.4690797e-01 3.7723756e+00 6.5011448e-01 2.1581102e+01 1.2015280e+02
87 5.6889808e-01 2.1877798e+01 9.0019855e+00 3.6559501e-01 3.7477057e+00 6.2895674e-01 2.1687082e+01 1.2171637e+02
88 5.5955195e-01 2.1898548e+01 8.8753910e+00 3.4684277e-01 3.7632792e+00 6.2684017e-01 2.1707550e+01 1.2310455e+02
