# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
43 4.0195015e+01 3.0946304e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.8304001e+01 3.0937045e+02 4.4731777e+01
44 4.0479420e+01 3.1514938e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.9756668e+01 3.0321036e+02 4.5711236e+01
45 4.0164295e+01 3.2098999e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.0602501e+01 3.0749445e+02 4.6677224e+01
46 3.9865150e+01 3.2888348e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.8974644e+01 3.2860590e+02 4.7771728e+01
47 3.9650269e+01 3.3669888e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.8427494e+01 3.2618900e+02 4.8770742e+01
48 3.9467850e+01 3.4002499e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.2115124e+01 3.2613727e+02 4.9795284e+01
49 3.9909500e+01 3.4256540e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.7739910e+01 3.4373209e+02 5.0777460e+01
50 3.9329288e+01 3.5564252e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.7539776e+01 3.5174799e+02 5.1775618e+01
51 3.9519932e+01 3.5650040e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.2186035e+01 3.7408353e+02 5.2804040e+01
52 3.9186626e+01 3.5947400e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.6677856e+01 3.4389981e+02 5.3817899e+01
53 3.8691879e+01 3.4998926e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.6811546e+01 3.2638034e+02 5.4866546e+01
54 3.8546471e+01 3.2296628e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.7423344e+01 3.4039627e+02 5.5847315e+01
55 3.8334431e+01 3.2607718e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.7740330e+01 3.3290854e+02 5.6835766e+01
56 3.8565353e+01 3.3872855e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5812969e+01 3.3214758e+02 5.7818371e+01
57 3.8369213e+01 3.5165607e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.6241741e+01 3.3598260e+02 5.8818119e+01
58 3.8178333e+01 3.5537753e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.7389111e+01 3.6193365e+02 5.9848889e+01
59 3.7944508e+01 3.5588400e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.6118355e+01 3.4558121e+02 6.0889961e+01
60 3.7985809e+01 3.6204120e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4633453e+01 3.5590521e+02 6.1900094e+01
61 3.7511639e+01 3.6242188e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4166931e+01 3.4904419e+02 6.2922491e+01
62 3.7552849e+01 3.6628262e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4387981e+01 3.5761719e+02 6.3938419e+01
63 3.7497112e+01 3.5964603e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4537819e+01 3.5455890e+02 6.4964057e+01
64 3.7508793e+01 3.6526215e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5780632e+01 3.5066043e+02 6.5986987e+01
65 3.7372761e+01 3.7418213e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.6054020e+01 4.0705817e+02 6.7026538e+01
66 3.7358780e+01 3.7699588e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5309059e+01 3.9167639e+02 6.8099056e+01
67 3.7209370e+01 3.8812073e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4904030e+01 3.7667810e+02 6.9243578e+01
68 3.7414799e+01 3.8606580e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5059006e+01 3.4501477e+02 7.0201944e+01
69 3.7002014e+01 3.9893610e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.6358513e+01 3.8410995e+02 7.1202291e+01
70 3.7115410e+01 4.0570639e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4767357e+01 4.1973181e+02 7.2183665e+01
71 3.6657810e+01 4.0748355e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4280510e+01 4.0108890e+02 7.3196271e+01
72 3.6565136e+01 4.0835461e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.7680645e+01 3.7371384e+02 7.4255359e+01
73 3.6970432e+01 4.1943158e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5629913e+01 4.2459937e+02 7.5242429e+01
74 3.6573742e+01 4.4290680e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4243229e+01 4.1557001e+02 7.6244106e+01
75 3.6337116e+01 4.4312573e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5605522e+01 4.6982190e+02 7.7246142e+01
76 3.5989460e+01 4.5620801e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5476948e+01 4.2111710e+02 7.8276250e+01
77 3.5849884e+01 4.5004501e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5200283e+01 4.6848813e+02 7.9283364e+01
78 3.6032509e+01 4.6156161e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4253845e+01 4.5650552e+02 8.0302041e+01
79 3.5752995e+01 4.6825638e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4216557e+01 4.2788977e+02 8.1323211e+01
80 3.5789425e+01 4.7252792e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4345005e+01 4.5950333e+02 8.2338909e+01
81 3.5607960e+01 4.7494458e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4774872e+01 4.7879630e+02 8.3370053e+01
82 3.5400776e+01 4.7950659e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3896072e+01 4.7730511e+02 8.4417953e+01
83 3.5635540e+01 4.8612347e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3879971e+01 4.7928403e+02 8.5446461e+01
84 3.5637863e+01 5.0651096e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4743938e+01 4.8964371e+02 8.6530788e+01
85 3.5387123e+01 4.9537756e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4162731e+01 5.2740192e+02 8.7511823e+01
86 3.5342995e+01 5.1157437e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5300186e+01 4.7939233e+02 8.8593155e+01
87 3.5301064e+01 5.1630859e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4858147e+01 5.0522653e+02 8.9644386e+01
88 3.5333908e+01 5.3000043e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4548676e+01 5.1530359e+02 9.0679893e+01
89 3.4897625e+01 5.4082129e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3487957e+01 5.2176312e+02 9.1699598e+01
90 3.4756397e+01 5.3479181e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4345844e+01 5.4056085e+02 9.2792584e+01
91 3.4542068e+01 5.3179510e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5059605e+01 5.1243732e+02 9.3799904e+01
92 3.4827328e+01 5.3844086e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4823414e+01 5.5055133e+02 9.4933819e+01
93 3.5053177e+01 5.5146863e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4763783e+01 5.5687885e+02 9.5932468e+01
94 3.4902325e+01 5.7011420e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5831261e+01 5.1146704e+02 9.6991507e+01
95 3.4905491e+01 5.6762811e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4165493e+01 5.3696851e+02 9.7984576e+01
96 3.4902004e+01 6.0356940e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3731289e+01 5.6985834e+02 9.9017374e+01
97 3.4599380e+01 6.0166846e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5140663e+01 6.1527844e+02 1.0002819e+02
98 3.4523743e+01 6.1132446e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5319839e+01 6.0377954e+02 1.0104353e+02
99 3.4460751e+01 6.3220966e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3881001e+01 6.2100299e+02 1.0206497e+02
100 3.4488796e+01 6.2275714e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5327229e+01 6.1950299e+02 1.0308651e+02
101 3.4485184e+01 6.3882410e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4661339e+01 6.8791956e+02 1.0410119e+02
102 3.4242924e+01 6.5019769e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4091225e+01 6.2595642e+02 1.0511752e+02
103 3.4393227e+01 6.6284680e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4287521e+01 6.5953589e+02 1.0613637e+02
104 3.4426582e+01 6.7009521e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4331680e+01 6.2857574e+02 1.0715638e+02
105 3.4069550e+01 6.8154785e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5183743e+01 6.4650690e+02 1.0815287e+02
106 3.3911430e+01 7.0208490e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4349300e+01 7.3875903e+02 1.0917803e+02
107 3.3775932e+01 6.9534210e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4393368e+01 6.7499677e+02 1.1020314e+02
108 3.3779427e+01 7.0058820e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4255356e+01 6.6796497e+02 1.1123905e+02
109 3.3770817e+01 6.9715045e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3639286e+01 6.8205756e+02 1.1221860e+02
110 3.3623932e+01 6.9927917e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3635998e+01 6.7838727e+02 1.1323396e+02
111 3.3480457e+01 6.9545074e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4116207e+01 6.9104156e+02 1.1427182e+02
112 3.3610794e+01 7.0314685e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3638557e+01 6.7466962e+02 1.1527259e+02
113 3.3389675e+01 7.0565485e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4475910e+01 6.7981860e+02 1.1625310e+02
114 3.3756111e+01 7.2893689e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4336628e+01 6.7325293e+02 1.1726442e+02
115 3.3612133e+01 7.4029272e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5882992e+01 7.8214386e+02 1.1825195e+02
116 3.4048985e+01 7.6236346e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4674988e+01 7.5847864e+02 1.1925143e+02
117 3.3641083e+01 7.8699829e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3490009e+01 7.7710291e+02 1.2028424e+02
118 3.3419029e+01 7.8027899e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3679367e+01 7.6423840e+02 1.2128204e+02
119 3.3120590e+01 7.9261884e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4361538e+01 7.5144275e+02 1.2235446e+02
120 3.3410248e+01 8.0731415e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3100594e+01 7.8102271e+02 1.2341035e+02
121 3.3263435e+01 8.0074011e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4513981e+01 7.7417480e+02 1.2441323e+02
122 3.3661667e+01 8.3446625e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4118126e+01 8.3551929e+02 1.2539137e+02
123 3.2969379e+01 8.3585150e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4223930e+01 7.8778534e+02 1.2647095e+02
124 3.3315262e+01 8.3573718e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3982468e+01 8.1223694e+02 1.2748098e+02
125 3.2995747e+01 8.3144684e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3277458e+01 7.9197070e+02 1.2853150e+02
126 3.2872162e+01 8.2792609e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4430260e+01 8.1696692e+02 1.2958878e+02
127 3.3004154e+01 8.3049915e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3686611e+01 8.2591144e+02 1.3058349e+02
128 3.3200840e+01 8.5706116e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4941845e+01 8.1930823e+02 1.3163399e+02
129 3.3100140e+01 8.8195142e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5131077e+01 7.9137079e+02 1.3265212e+02
130 3.3033588e+01 8.8493561e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3878716e+01 8.1276666e+02 1.3381633e+02
131 3.3041851e+01 8.9480060e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.7678429e+01 8.6790082e+02 1.3485222e+02
132 3.3215935e+01 8.9863983e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3991261e+01 8.9468854e+02 1.3585487e+02
133 3.2669849e+01 9.0684705e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3923931e+01 8.5802728e+02 1.3694267e+02
134 3.2627430e+01 8.8884271e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5497181e+01 8.4998157e+02 1.3794003e+02
135 3.2983273e+01 9.1480231e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3571785e+01 8.5524811e+02 1.3895882e+02
136 3.2848595e+01 9.2203113e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5675968e+01 8.8099139e+02 1.4000375e+02
137 3.3237263e+01 9.6874689e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4054184e+01 9.5855017e+02 1.4100017e+02
138 3.2687061e+01 9.7838116e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4414360e+01 9.3857880e+02 1.4231326e+02
139 3.2573902e+01 9.8104340e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4090736e+01 9.3619885e+02 1.4331446e+02
140 3.2621494e+01 1.0023232e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5273212e+01 1.0024901e+03 1.4430644e+02
141 3.2658775e+01 1.0022264e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4514477e+01 9.8138788e+02 1.4532171e+02
142 3.2823162e+01 1.0113445e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4001575e+01 9.9138831e+02 1.4632447e+02
143 3.2367504e+01 1.0335536e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4391850e+01 1.0193970e+03 1.4737300e+02
144 3.2257397e+01 1.0192562e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4533375e+01 9.3948187e+02 1.4839700e+02
145 3.2361275e+01 1.0285542e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4093784e+01 9.7209930e+02 1.4943955e+02
146 3.2454056e+01 1.0202115e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4004429e+01 9.9495386e+02 1.5054474e+02
147 3.2046650e+01 1.0434989e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4169971e+01 9.5837805e+02 1.5163816e+02
148 3.2314720e+01 1.0260255e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4097923e+01 9.5345557e+02 1.5268762e+02
149 3.2267960e+01 1.0317891e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3952415e+01 9.9318622e+02 1.5374368e+02
150 3.2185898e+01 1.0487936e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3688049e+01 1.0279730e+03 1.5476776e+02
151 3.2154705e+01 1.0472543e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3829666e+01 9.9695612e+02 1.5583609e+02
152 3.2012783e+01 1.0536390e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5490440e+01 1.0034521e+03 1.5699500e+02
